Question ID,CP,Difficulty,QL ID,Structure,Context,Answer Archetype,Question,Option A,Option B,Option C,Option D,Correct Option,Explanation,Review Status,Reviewer Notes
PCT-CP-008:PCT-QL-015:PCT-004:en:147,PCT-CP-008,Hard,PCT-QL-015,Observation,Education,Percentage change,"In a group of 400 students, 40% were boys and the rest were girls. If the number of boys decreased by 15% and the number of girls decreased by 20%, find the new percentage of boys.",41.4634% + 1,41.4634% - 1,41.4634%,-41.4634%,C,"At first, 40% of the students are boys. So split the original total. ? Initial boys=400?(40/100)=160, Initial girls=240 Now decrease the numbers of boys and girls by their respective percentages. ? New boys=160?(85/100)=136, New girls=240?(80/100)=192 Use the new total to find the updated percentage of boys. ? New boys percent=(136/328)?100=41.4634% So the new percentage of boys is 41.4634%. ? New boys percent=41.4634%",,
PCT-CP-009:PCT-QL-017:PCT-004:en:148,PCT-CP-009,Easy,PCT-QL-017,Multi-statement,Money,Percentage change,The current salary is Rs. 48000 and it must become Rs. 36000. Find the required percentage decrease.,25%,25% - 1,25% + 1,-25%,A,First find how much reduction is needed to reach the target. ? Needed reduction=48000-36000=12000 Now compare this reduction with the current salary. ? Required decrease=(12000/48000)?100=25% So the required percentage decrease is 25%. ? Required decrease=25%,,
PCT-CP-010:PCT-QL-019:PCT-004:en:149,PCT-CP-010,Medium,PCT-QL-019,Before/After,Inventory,Count/Partition output,An inventory of 8000 decreases by 12% every month. Find the inventory after 2 months.,6195 + 1,6195 - 1,-6195,6195,D,"Each decrease of 12% leaves 88% of the inventory. ? 100%-12%=88% Since the same decrease happens for 2 periods, use the retained factor 2 times. ? Overall factor=left((88/100)right)^{2} Now multiply the current inventory by this overall factor. ? Final inventory=8000?left((88/100)right)^{2}=6195.2 So the inventory after 2 periods is 6195.2. ? Final inventory=6195",,
PCT-CP-001:PCT-QL-002:PCT-004:en:150,PCT-CP-001,Easy,PCT-QL-002,Narrative,Population,Count/Partition output,"The population decreased by 25%. If the original population was 8000, find the new population.",6000 + 1,6000 - 1,-6000,6000,D,Decrease = 25%. So the remaining value is 75% of the original. ? 100%-25%=75% 75% can also be written as the fraction 3/4. ? 75%=(3/4) Now take 75% of the original population. ? New population=8000?(75/100)=6000 So the new population is 6000. ? New population=6000,,
PCT-CP-002:PCT-QL-004:PCT-004:en:151,PCT-CP-002,Easy,PCT-QL-004,Direct,Production,Count/Partition output,The production was 600 and it decreased by 20%. Find the decrease count only.,120 + 1,120 - 1,-120,120,D,Only the reduced part is needed here. ? Decrease amount=20% of 600 20% can also be written as the fraction 1/5. ? 20%=(1/5) So find 20% of the original production. ? Decrease amount=600?(20/100)=120 So the decrease amount is 120. ? Decrease amount=120,,
PCT-CP-003:PCT-QL-006:PCT-004:en:152,PCT-CP-003,Medium,PCT-QL-006,Before/After,Population,Original/Recovery value,"After a 15% decrease, the population became 13600. Find the original population.",-16000,16000 - 1,16000 + 1,16000,D,"After a decrease of 15%, the new value becomes 85% of the original. ? 85%?13600 First find the value of 1% by dividing 13600 by 85. ? 1%=(13600/85)=160 Now multiply the value of 1% by 100 to get the original value. ? 100%=160?100=16000 So the original population was 16000. ? Original population=16000",,
PCT-CP-004:PCT-QL-008:PCT-004:en:153,PCT-CP-004,Easy,PCT-QL-008,Direct,Inventory,Multiplier,A inventory decreases by 12.5%. What multiplier represents this decrease?,-0.875,0.875 + 1,0.875 - 1,0.875,D,A decrease of 12.5% leaves 87.5% of the original. ? 100%-12.5%=87.5% 87.5% can also be written as the fraction 7/8. ? 87.5%=(7/8) Write this remaining percentage as a multiplier. ? Multiplier=(87.5/100)=0.875 So the decrease multiplier is 0.875. ? Multiplier=0.875,,
PCT-CP-005:PCT-QL-010:PCT-004:en:154,PCT-CP-005,Medium,PCT-QL-010,Timeline,Population,Count/Partition output,The population was 10000. It decreased by 20% and then by 15%. Find the new population.,6800,6800 + 1,-6800,6800 - 1,A,"After the first decrease of 20%, the population becomes 80% of its original value. ? After first decrease=10000?(80/100)=8000 Now decrease this new value by 15%. ? Final value=8000?(85/100)=6800 So the population after both decreases is 6800. ? Final population=6800",,
PCT-CP-006:PCT-QL-012:PCT-004:en:155,PCT-CP-006,Medium,PCT-QL-012,Timeline,Education,Percentage change,The attendance decreased by 12% and then again by 15%. Find the net percentage decrease.,25.2%,-25.2%,25.2% + 1,25.2% - 1,A,Convert both decreases into retained factors. ? Combined factor=(88/100)?(85/100) This combined factor shows what fraction of the original still remains. ? Combined factor=(88/100)?(85/100)=0.748 So subtract the remaining fraction from 1 and convert it into percent. ? Net decrease=25.2% So the overall percentage decrease is 25.2%. ? Net decrease=25.2%,,
PCT-CP-007:PCT-QL-014:PCT-004:en:156,PCT-CP-007,Hard,PCT-QL-014,Direct,Production,Comparison,production A was 600 and decreased by 20%. production B was 900 and decreased by 10%. Find the difference between their new values.,330,330 + 1,-330,330 - 1,A,First find the new value of production A after its decrease. ? New production A=600?(80/100)=480 Now find the new value of production B after its decrease. ? New production B=900?(90/100)=810 Now compare the two new values. ? Difference=left|480-810right|=330 So the difference between the new values is 330. ? Difference=330,,
PCT-CP-008:PCT-QL-016:PCT-004:en:157,PCT-CP-008,Hard,PCT-QL-016,Before/After,Workforce,Percentage change,"Out of 1000 workers, 40% were urban workers. After decreasing urban workers by 20% and rural workers by 10%, find the new percentage of urban workers.",37.2093%,37.2093% + 1,-37.2093%,37.2093% - 1,A,"At first, 40% of the workers are urban workers. So split the original total. ? Initial urban workers=1000?(40/100)=400, Initial rural workers=600 Now decrease the numbers of urban workers and rural workers by their respective percentages. ? New urban workers=400?(80/100)=320, New rural workers=600?(90/100)=540 Use the new total to find the updated percentage of urban workers. ? New urban workers percent=(320/860)?100=37.2093% So the new percentage of urban workers is 37.2093%. ? New urban workers percent=37.2093%",,
PCT-CP-009:PCT-QL-018:PCT-004:en:158,PCT-CP-009,Easy,PCT-QL-018,Multi-statement,Money,Percentage change,The current production is 1000 and the target is 750. Find the required percentage decrease.,25% + 1,-25%,25%,25% - 1,C,First find how much reduction is needed to reach the target. ? Needed reduction=1000-750=250 Now compare this reduction with the current production. ? Required decrease=(250/1000)?100=25% So the required percentage decrease is 25%. ? Required decrease=25%,,
PCT-CP-010:PCT-QL-020:PCT-004:en:159,PCT-CP-010,Medium,PCT-QL-020,Before/After,Money,Final value,An expenditure of Rs. 20000 decreases by 10% every year. Find the expenditure after 3 years.,14580,-14580,14580 + 1,14580 - 1,A,"Each decrease of 10% leaves 90% of the expenditure. ? 100%-10%=90% 90% can also be written as the fraction 9/10. ? 90%=(9/10) Since the same decrease happens for 3 periods, use the retained factor 3 times. ? Overall factor=left((90/100)right)^{3} Now multiply the current expenditure by this overall factor. ? Final expenditure=20000?left((90/100)right)^{3}=14580 So the expenditure after 3 periods is Rs. 14580. ? Final expenditure=14580",,
PCT-CP-001:PCT-QL-001:PCT-004:en:160,PCT-CP-001,Easy,PCT-QL-001,Narrative,Money,Final value,"The salary decreased by 20%. If the original salary was Rs. 20000, find the new salary.",16000 + 1,16000 - 1,-16000,16000,D,Decrease = 20%. So the remaining value is 80% of the original. ? 100%-20%=80% 80% can also be written as the fraction 4/5. ? 80%=(4/5) Now take 80% of the original salary. ? New salary=20000?(80/100)=16000 So the new salary is Rs. 16000. ? New salary=16000,,
PCT-CP-002:PCT-QL-003:PCT-004:en:161,PCT-CP-002,Easy,PCT-QL-003,Direct,Money,Final value,A salary of Rs. 60000 decreased by 20%. Find the decrease amount only.,12000 + 1,12000 - 1,-12000,12000,D,Only the reduced part is needed here. ? Decrease amount=20% of Rs. 60000 20% can also be written as the fraction 1/5. ? 20%=(1/5) So find 20% of the original salary. ? Decrease amount=60000?(20/100)=12000 So the decrease amount is Rs. 12000. ? Decrease amount=12000,,
PCT-CP-003:PCT-QL-005:PCT-004:en:162,PCT-CP-003,Medium,PCT-QL-005,Before/After,Abstract,Original/Recovery value,"After a 25% decrease, the value became 450. Find the original value.",-600,600 - 1,600 + 1,600,D,"After a decrease of 25%, the new value becomes 75% of the original. ? 75%?450 75% can also be written as the fraction 3/4. ? 75%=(3/4) First find the value of 1% by dividing 450 by 75. ? 1%=(450/75)=6 Now multiply the value of 1% by 100 to get the original value. ? 100%=6?100=600 So the original value was 600. ? Original value=600",,
PCT-CP-004:PCT-QL-007:PCT-004:en:163,PCT-CP-004,Easy,PCT-QL-007,Direct,Money,Multiplier,Find the decrease multiplier for a 15% decrease in the salary.,-0.85,0.85 - 1,0.85 + 1,0.85,D,A decrease of 15% leaves 85% of the original. ? 100%-15%=85% Write this remaining percentage as a multiplier. ? Multiplier=(85/100)=0.85 So the decrease multiplier is 0.85. ? Multiplier=0.85,,
PCT-CP-005:PCT-QL-009:PCT-004:en:164,PCT-CP-005,Medium,PCT-QL-009,Timeline,Money,Final value,A salary of Rs. 30000 first decreased by 10% and then by 10%. Find the final salary.,-24300,24300 + 1,24300 - 1,24300,D,"After the first decrease of 10%, the salary becomes 90% of its original value. ? After first decrease=30000?(90/100)=27000 Now decrease this new value by 10%. ? Final value=27000?(90/100)=24300 So the salary after both decreases is Rs. 24300. ? Final salary=24300",,
PCT-CP-006:PCT-QL-011:PCT-004:en:165,PCT-CP-006,Medium,PCT-QL-011,Timeline,Money,Percentage change,A price decreased first by 15% and then by 15%. Find the overall percentage decrease.,27.75%,27.75% + 1,-27.75%,27.75% - 1,A,Convert both decreases into retained factors. ? Combined factor=(85/100)?(85/100) This combined factor shows what fraction of the original still remains. ? Combined factor=(85/100)?(85/100)=0.7225 So subtract the remaining fraction from 1 and convert it into percent. ? Net decrease=27.75% So the overall percentage decrease is 27.75%. ? Net decrease=27.75%,,
PCT-CP-007:PCT-QL-013:PCT-004:en:166,PCT-CP-007,Hard,PCT-QL-013,Direct,Money,Comparison,salary A was Rs. 40000 and decreased by 12%. salary B was Rs. 45000 and decreased by 10%. Find the difference between their new values.,5300,5300 + 1,-5300,5300 - 1,A,First find the new value of salary A after its decrease. ? New salary A=40000?(88/100)=35200 Now find the new value of salary B after its decrease. ? New salary B=45000?(90/100)=40500 Now compare the two new values. ? Difference=left|35200-40500right|=5300 So the difference between the new values is Rs. 5300. ? Difference=5300,,
PCT-CP-008:PCT-QL-015:PCT-004:en:167,PCT-CP-008,Hard,PCT-QL-015,Observation,Education,Percentage change,"In a group of 200 students, 50% were boys and the rest were girls. If the number of boys decreased by 10% and the number of girls decreased by 15%, find the new percentage of boys.",51.4286%,51.4286% + 1,-51.4286%,51.4286% - 1,A,"At first, 50% of the students are boys. So split the original total. ? Initial boys=200?(50/100)=100, Initial girls=100 Now decrease the numbers of boys and girls by their respective percentages. ? New boys=100?(90/100)=90, New girls=100?(85/100)=85 Use the new total to find the updated percentage of boys. ? New boys percent=(90/175)?100=51.4286% So the new percentage of boys is 51.4286%. ? New boys percent=51.4286%",,
PCT-CP-009:PCT-QL-017:PCT-004:en:168,PCT-CP-009,Easy,PCT-QL-017,Multi-statement,Money,Percentage change,The current salary is Rs. 40000 and it must become Rs. 30000. Find the required percentage decrease.,25%,25% + 1,-25%,25% - 1,A,First find how much reduction is needed to reach the target. ? Needed reduction=40000-30000=10000 Now compare this reduction with the current salary. ? Required decrease=(10000/40000)?100=25% So the required percentage decrease is 25%. ? Required decrease=25%,,
PCT-CP-010:PCT-QL-019:PCT-004:en:169,PCT-CP-010,Medium,PCT-QL-019,Before/After,Inventory,Count/Partition output,An inventory of 2000 decreases by 20% every month. Find the inventory after 2 months.,-1280,1280 - 1,1280,1280 + 1,C,"Each decrease of 20% leaves 80% of the inventory. ? 100%-20%=80% 80% can also be written as the fraction 4/5. ? 80%=(4/5) Since the same decrease happens for 2 periods, use the retained factor 2 times. ? Overall factor=left((80/100)right)^{2} Now multiply the current inventory by this overall factor. ? Final inventory=2000?left((80/100)right)^{2}=1280 So the inventory after 2 periods is 1280. ? Final inventory=1280",,
PCT-CP-001:PCT-QL-002:PCT-004:en:170,PCT-CP-001,Easy,PCT-QL-002,Narrative,Population,Count/Partition output,"The population decreased by 15%. If the original population was 12000, find the new population.",10200 - 1,10200,-10200,10200 + 1,B,Decrease = 15%. So the remaining value is 85% of the original. ? 100%-15%=85% Now take 85% of the original population. ? New population=12000?(85/100)=10200 So the new population is 10200. ? New population=10200,,
PCT-CP-002:PCT-QL-004:PCT-004:en:171,PCT-CP-002,Easy,PCT-QL-004,Direct,Production,Count/Partition output,The production was 800 and it decreased by 10%. Find the decrease count only.,-80,80 - 1,80,80 + 1,C,Only the reduced part is needed here. ? Decrease amount=10% of 800 10% can also be written as the fraction 1/10. ? 10%=(1/10) So find 10% of the original production. ? Decrease amount=800?(10/100)=80 So the decrease amount is 80. ? Decrease amount=80,,
PCT-CP-003:PCT-QL-006:PCT-004:en:172,PCT-CP-003,Medium,PCT-QL-006,Before/After,Population,Original/Recovery value,"After a 25% decrease, the population became 18000. Find the original population.",24000 - 1,24000,-24000,24000 + 1,B,"After a decrease of 25%, the new value becomes 75% of the original. ? 75%?18000 75% can also be written as the fraction 3/4. ? 75%=(3/4) First find the value of 1% by dividing 18000 by 75. ? 1%=(18000/75)=240 Now multiply the value of 1% by 100 to get the original value. ? 100%=240?100=24000 So the original population was 24000. ? Original population=24000",,
PCT-CP-004:PCT-QL-008:PCT-004:en:173,PCT-CP-004,Easy,PCT-QL-008,Direct,Inventory,Multiplier,A inventory decreases by 25%. What multiplier represents this decrease?,-0.75,0.75 - 1,0.75,0.75 + 1,C,A decrease of 25% leaves 75% of the original. ? 100%-25%=75% 75% can also be written as the fraction 3/4. ? 75%=(3/4) Write this remaining percentage as a multiplier. ? Multiplier=(75/100)=0.75 So the decrease multiplier is 0.75. ? Multiplier=0.75,,
PCT-CP-005:PCT-QL-010:PCT-004:en:174,PCT-CP-005,Medium,PCT-QL-010,Timeline,Population,Count/Partition output,The population was 5000. It decreased by 10% and then by 25%. Find the new population.,3375,3375 + 1,3375 - 1,-3375,A,"After the first decrease of 10%, the population becomes 90% of its original value. ? After first decrease=5000?(90/100)=4500 Now decrease this new value by 25%. ? Final value=4500?(75/100)=3375 So the population after both decreases is 3375. ? Final population=3375",,
