Question ID,CP,Difficulty,QL ID,Structure,Context,Answer Archetype,Question,Option A,Option B,Option C,Option D,Correct Option,Explanation,Review Status,Reviewer Notes
PCT-CP-004:PCT-QL-008:PCT-003:en:173,PCT-CP-004,Easy,PCT-QL-008,Direct,Population,Multiplier,A population increases by 18%. What multiplier represents this increase?,1.18 + 1,-1.18,1.18,1.18 - 1,C,A 18% increase means the new value becomes 118% of the old value. ? New percent=100%+18%=118% Express that new percentage as a multiplier by dividing by 100. ? Multiplier=(118/100)=1.18 Therefore the equivalent multiplier is 1.18. ? Multiplier=1.18,,
PCT-CP-005:PCT-QL-010:PCT-003:en:174,PCT-CP-005,Medium,PCT-QL-010,Timeline,Population,Count/Partition output,The population was 8000. It increased by 20% and then by 10%. Find the new population.,-10560,10560 + 1,10560 - 1,10560,D,"After the first increase of 20%, the population becomes 120% of its original value. ? After first increase=8000?(120/100)=9600 Now apply the second increase of 10% to this new value. ? Final value=9600?(110/100)=10560 Therefore the population after both increases is 10560. ? Final population=10560",,
PCT-CP-006:PCT-QL-012:PCT-003:en:175,PCT-CP-006,Medium,PCT-QL-012,Timeline,Population,Percentage change,The population increased by 10% and then again by 15%. Find the net percentage increase.,-26.5%,26.5% + 1,26.5% - 1,26.5%,D,Convert the two increases into growth factors. ? Combined factor=(110/100)?(115/100) This combined factor tells us how many times the original value becomes after both increases. ? Combined factor=(110/100)?(115/100)=1.265 So subtract 1 from the combined factor and convert the result into a percentage increase. ? Net increase=26.5% Therefore the overall percentage increase is 26.5%. ? Net increase=26.5%,,
PCT-CP-007:PCT-QL-014:PCT-003:en:176,PCT-CP-007,Hard,PCT-QL-014,Direct,Production,Comparison,production A was 600 and increased by 20%. production B was 900 and increased by 20%. Find the difference between their new values.,-360,360 - 1,360 + 1,360,D,First find the new value of production A after its increase. ? New production A=600?(120/100)=720 Now find the new value of production B after its increase. ? New production B=900?(120/100)=1080 Finally compare these two new values. ? Difference=left|720-1080right|=360 Therefore the difference between the new values is 360. ? Difference=360,,
PCT-CP-008:PCT-QL-016:PCT-003:en:177,PCT-CP-008,Hard,PCT-QL-016,Before/After,Workforce,Percentage change,"Out of 400 workers, 45% were urban workers. After increasing urban workers by 10% and rural workers by 12%, find the new percentage of urban workers.",-44.5545%,44.5545% + 1,44.5545% - 1,44.5545%,D,"At first, 45% of the workers are urban workers, so split the original total into urban workers and rural workers. ? Initial urban workers=400?(45/100)=180, Initial rural workers=220 Now increase the number of urban workers and rural workers by their respective percentages. ? New urban workers=180?(110/100)=198, New rural workers=220?(112/100)=246.4 Use the new total to find the updated percentage of urban workers. ? New urban workers percent=(198/444.4)?100=44.5545% Therefore the new percentage of urban workers is 44.5545%. ? New urban workers percent=44.5545%",,
PCT-CP-009:PCT-QL-018:PCT-003:en:178,PCT-CP-009,Easy,PCT-QL-018,Multi-statement,Money,Percentage change,The current production is 600 and the target is 800. Find the required percentage increase.,-33.3333%,33.3333% - 1,33.3333% + 1,33.3333%,D,First find how much extra production is needed to reach the target. ? Needed amount=800-600=200 Now compare this extra amount with the current production. ? Required increase=(200/600)?100=33.3333% Therefore the required percentage increase is 33.3333%. ? Required increase=33.3333%,,
PCT-CP-010:PCT-QL-020:PCT-003:en:179,PCT-CP-010,Medium,PCT-QL-020,Before/After,Production,Final value,A production value of Rs. 40000 grows by 10% every year. Find the production value after 3 years.,-53240,53240 - 1,53240 + 1,53240,D,"Each increase of 10% multiplies the production value by 110/100. ? One-period factor=(110/100) Since the same increase happens for 3 periods, use this factor 3 times. ? Overall factor=left((110/100)right)^{3} Now multiply the current production value by the overall factor. ? Final production value=40000?left((110/100)right)^{3}=53240 Therefore the production value after 3 periods is Rs. 53240. ? Final production value=53240",,
PCT-CP-001:PCT-QL-001:PCT-003:en:180,PCT-CP-001,Easy,PCT-QL-001,Narrative,Money,Final value,"The salary increased by 10%. If the original salary was Rs. 20000, find the new salary.",22000,-22000,22000 + 1,22000 - 1,A,An increase of 10% makes the salary equal to 110% of its original value. ? New percent=100%+10%=110% So multiply the original salary by 110/100. ? New salary=20000?(110/100)=22000 Therefore the new salary is Rs. 22000. ? New salary=22000,,
PCT-CP-002:PCT-QL-003:PCT-003:en:181,PCT-CP-002,Easy,PCT-QL-003,Direct,Money,Final value,A salary of Rs. 40000 increased by 10%. Find the increase amount only.,4000,4000 + 1,-4000,4000 - 1,A,"Only the increased part is required here, so we need 10% of the original salary. ? Increase amount=10% of Rs. 40000 Now take 10% of Rs. 40000. ? Increase amount=40000?(10/100)=4000 Therefore the increase amount is Rs. 4000. ? Increase amount=4000",,
PCT-CP-003:PCT-QL-005:PCT-003:en:182,PCT-CP-003,Medium,PCT-QL-005,Before/After,Money,Original/Recovery value,"After a 50% increase, the salary became Rs. 90000. Find the original salary.",60000 + 1,-60000,60000,60000 - 1,C,"After a 50% rise, the new salary represents 150% of the original. ? 150%?Rs. 90000 So divide Rs. 90000 by 150 to find the value of 1%. ? 1%=(90000/150)=600 Now multiply the value of 1% by 100 to get the original salary. ? 100%=600?100=60000 Therefore the original salary was Rs. 60000. ? Original salary=60000",,
PCT-CP-004:PCT-QL-007:PCT-003:en:183,PCT-CP-004,Easy,PCT-QL-007,Direct,Money,Multiplier,Find the equivalent multiplier for a 20% increase in the salary.,1.2,-1.2,1.2 + 1,1.2 - 1,A,A 20% increase means the new value becomes 120% of the old value. ? New percent=100%+20%=120% Express that new percentage as a multiplier by dividing by 100. ? Multiplier=(120/100)=1.2 Therefore the equivalent multiplier is 1.2. ? Multiplier=1.2,,
PCT-CP-005:PCT-QL-009:PCT-003:en:184,PCT-CP-005,Medium,PCT-QL-009,Timeline,Money,Final value,A salary of Rs. 40000 first increased by 10% and then by 20%. Find the final salary.,52800,-52800,52800 + 1,52800 - 1,A,"After the first increase of 10%, the salary becomes 110% of its original value. ? After first increase=40000?(110/100)=44000 Now apply the second increase of 20% to this new value. ? Final value=44000?(120/100)=52800 Therefore the salary after both increases is Rs. 52800. ? Final salary=52800",,
PCT-CP-006:PCT-QL-011:PCT-003:en:185,PCT-CP-006,Medium,PCT-QL-011,Timeline,Money,Percentage change,A price increased first by 15% and then by 10%. Find the overall percentage increase.,26.5% + 1,26.5% - 1,-26.5%,26.5%,D,Convert the two increases into growth factors. ? Combined factor=(115/100)?(110/100) This combined factor tells us how many times the original value becomes after both increases. ? Combined factor=(115/100)?(110/100)=1.265 So subtract 1 from the combined factor and convert the result into a percentage increase. ? Net increase=26.5% Therefore the overall percentage increase is 26.5%. ? Net increase=26.5%,,
PCT-CP-007:PCT-QL-013:PCT-003:en:186,PCT-CP-007,Hard,PCT-QL-013,Direct,Money,Comparison,salary A was Rs. 40000 and increased by 20%. salary B was Rs. 45000 and increased by 15%. Find the difference between their new values.,-3750,3750 + 1,3750 - 1,3750,D,First find the new value of salary A after its increase. ? New salary A=40000?(120/100)=48000 Now find the new value of salary B after its increase. ? New salary B=45000?(115/100)=51750 Finally compare these two new values. ? Difference=left|48000-51750right|=3750 Therefore the difference between the new values is Rs. 3750. ? Difference=3750,,
PCT-CP-008:PCT-QL-015:PCT-003:en:187,PCT-CP-008,Hard,PCT-QL-015,Observation,Education,Percentage change,"In a group of 300 students, 60% were boys and the rest were girls. If the number of boys increased by 15% and the number of girls increased by 20%, find the new percentage of boys.",58.9744% + 1,58.9744% - 1,-58.9744%,58.9744%,D,"At first, 60% of the students are boys, so split the original total into boys and girls. ? Initial boys=300?(60/100)=180, Initial girls=120 Now increase the number of boys and girls by their respective percentages. ? New boys=180?(115/100)=207, New girls=120?(120/100)=144 Use the new total to find the updated percentage of boys. ? New boys percent=(207/351)?100=58.9744% Therefore the new percentage of boys is 58.9744%. ? New boys percent=58.9744%",,
PCT-CP-009:PCT-QL-017:PCT-003:en:188,PCT-CP-009,Easy,PCT-QL-017,Multi-statement,Money,Percentage change,The current salary is Rs. 40000 and it must become Rs. 50000. Find the required percentage increase.,-25%,25% + 1,25% - 1,25%,D,First find how much extra salary is needed to reach the target. ? Needed amount=50000-40000=10000 Now compare this extra amount with the current salary. ? Required increase=(10000/40000)?100=25% Therefore the required percentage increase is 25%. ? Required increase=25%,,
PCT-CP-010:PCT-QL-019:PCT-003:en:189,PCT-CP-010,Medium,PCT-QL-019,Before/After,Population,Count/Partition output,A population of 10000 grows by 12% every year. Find the population after 2 years.,12544,12544 + 1,12544 - 1,-12544,A,"Each increase of 12% multiplies the population by 112/100. ? One-period factor=(112/100) Since the same increase happens for 2 periods, use this factor 2 times. ? Overall factor=left((112/100)right)^{2} Now multiply the current population by the overall factor. ? Final population=10000?left((112/100)right)^{2}=12544 Therefore the population after 2 periods is 12544. ? Final population=12544",,
PCT-CP-001:PCT-QL-002:PCT-003:en:190,PCT-CP-001,Easy,PCT-QL-002,Narrative,Population,Count/Partition output,"The population increased by 20%. If the original population was 12000, find the new population.",14400,14400 - 1,14400 + 1,-14400,A,An increase of 20% makes the population equal to 120% of its original value. ? New percent=100%+20%=120% So multiply the original population by 120/100. ? New population=12000?(120/100)=14400 Therefore the new population is 14400. ? New population=14400,,
PCT-CP-002:PCT-QL-004:PCT-003:en:191,PCT-CP-002,Easy,PCT-QL-004,Direct,Production,Count/Partition output,The production was 800 and it increased by 15%. Find the increase count only.,120 + 1,120 - 1,120,-120,C,"Only the increased part is required here, so we need 15% of the original production. ? Increase amount=15% of 800 Now take 15% of 800. ? Increase amount=800?(15/100)=120 Therefore the increase amount is 120. ? Increase amount=120",,
PCT-CP-003:PCT-QL-006:PCT-003:en:192,PCT-CP-003,Medium,PCT-QL-006,Before/After,Population,Original/Recovery value,"After a 10% increase, the population became 13200. Find the original population.",12000,12000 - 1,12000 + 1,-12000,A,"After a 10% rise, the new population represents 110% of the original. ? 110%?13200 So divide 13200 by 110 to find the value of 1%. ? 1%=(13200/110)=120 Now multiply the value of 1% by 100 to get the original population. ? 100%=120?100=12000 Therefore the original population was 12000. ? Original population=12000",,
PCT-CP-004:PCT-QL-008:PCT-003:en:193,PCT-CP-004,Easy,PCT-QL-008,Direct,Population,Multiplier,A population increases by 25%. What multiplier represents this increase?,1.25 + 1,1.25 - 1,1.25,-1.25,C,A 25% increase means the new value becomes 125% of the old value. ? New percent=100%+25%=125% Express that new percentage as a multiplier by dividing by 100. ? Multiplier=(125/100)=1.25 Therefore the equivalent multiplier is 1.25. ? Multiplier=1.25,,
PCT-CP-005:PCT-QL-010:PCT-003:en:194,PCT-CP-005,Medium,PCT-QL-010,Timeline,Population,Count/Partition output,The population was 4000. It increased by 10% and then by 20%. Find the new population.,-5280,5280,5280 - 1,5280 + 1,B,"After the first increase of 10%, the population becomes 110% of its original value. ? After first increase=4000?(110/100)=4400 Now apply the second increase of 20% to this new value. ? Final value=4400?(120/100)=5280 Therefore the population after both increases is 5280. ? Final population=5280",,
PCT-CP-006:PCT-QL-012:PCT-003:en:195,PCT-CP-006,Medium,PCT-QL-012,Timeline,Population,Percentage change,The population increased by 15% and then again by 20%. Find the net percentage increase.,-38%,38%,38% - 1,38% + 1,B,Convert the two increases into growth factors. ? Combined factor=(115/100)?(120/100) This combined factor tells us how many times the original value becomes after both increases. ? Combined factor=(115/100)?(120/100)=1.38 So subtract 1 from the combined factor and convert the result into a percentage increase. ? Net increase=38% Therefore the overall percentage increase is 38%. ? Net increase=38%,,
PCT-CP-007:PCT-QL-014:PCT-003:en:196,PCT-CP-007,Hard,PCT-QL-014,Direct,Production,Comparison,production A was 600 and increased by 10%. production B was 900 and increased by 10%. Find the difference between their new values.,330 - 1,330,-330,330 + 1,B,First find the new value of production A after its increase. ? New production A=600?(110/100)=660 Now find the new value of production B after its increase. ? New production B=900?(110/100)=990 Finally compare these two new values. ? Difference=left|660-990right|=330 Therefore the difference between the new values is 330. ? Difference=330,,
