language,cpId,qlId,esId,difficulty,taskKind,answerType,question,answer,explanation,validation
"hi","PCT-CP-009","PCT-QL-017","PCT-ES-009","Hard","multiStageSuccessiveChange","ABSOLUTE","A value of 5000 changed successively by +15%, +15%, and -10%. Find the final value.","$$5951.25$$","For stage 1, increase = 15%. So the new value becomes 115% of the previous value. | \[\Rightarrow 100\%+15\%=115\%\] | So the multiplier for stage 1 is 115/100. | \[\Rightarrow \text{stage 1 multiplier}=\frac{115}{100}=1.15\] | For stage 2, increase = 15%. So the new value becomes 115% of the previous value. | \[\Rightarrow 100\%+15\%=115\%\] | So the multiplier for stage 2 is 115/100. | \[\Rightarrow \text{stage 2 multiplier}=\frac{115}{100}=1.15\] | For stage 3, decrease = 10%. So the new value becomes 90% of the previous value. | \[\Rightarrow 100\%-10\%=90\%\] | 90% can also be written as the fraction 9/10. | \[\Rightarrow 90\%=\frac{9}{10}\] | So the multiplier for stage 3 is 90/100. | \[\Rightarrow \text{stage 3 multiplier}=\frac{90}{100}=0.9\] | Multiply all the stage multipliers to get one overall multiplier. | \[\Rightarrow \text{Overall multiplier}=1.15\times1.15\times0.9=1.1903\] | Now multiply the original value by the overall multiplier. | \[\Rightarrow \text{Final value}=5000\times1.15\times1.15\times0.9=5951.25\] | So the final value is 5951.25. | \[\Rightarrow \text{Final value}=5951.25\]","PASS"
"hi","PCT-CP-010","PCT-QL-019","PCT-ES-010","Hard","contextualSuccessiveChange","COUNT","A population of 8000 first increased by 10%, then decreased by 10%, and then increased by 10%. Find the final population.","$$8712$$","For stage 1, increase = 10%. So the new value becomes 110% of the previous value. | \[\Rightarrow 100\%+10\%=110\%\] | So the multiplier for stage 1 is 110/100. | \[\Rightarrow \text{stage 1 multiplier}=\frac{110}{100}=1.1\] | For stage 2, decrease = 10%. So the new value becomes 90% of the previous value. | \[\Rightarrow 100\%-10\%=90\%\] | 90% can also be written as the fraction 9/10. | \[\Rightarrow 90\%=\frac{9}{10}\] | So the multiplier for stage 2 is 90/100. | \[\Rightarrow \text{stage 2 multiplier}=\frac{90}{100}=0.9\] | For stage 3, increase = 10%. So the new value becomes 110% of the previous value. | \[\Rightarrow 100\%+10\%=110\%\] | So the multiplier for stage 3 is 110/100. | \[\Rightarrow \text{stage 3 multiplier}=\frac{110}{100}=1.1\] | Multiply all the stage multipliers to get one overall multiplier. | \[\Rightarrow \text{Overall multiplier}=1.1\times0.9\times1.1=1.089\] | Now multiply the original population by the overall multiplier. | \[\Rightarrow \text{Final population}=8000\times1.1\times0.9\times1.1=8712\] | So the final population is 8712. | \[\Rightarrow \text{Final population}=8712\]","PASS"
"hi","PCT-CP-001","PCT-QL-002","PCT-ES-001","Easy","successiveIncrease","ABSOLUTE","A salary of Rs. 50000 first increased by 20% and then by 10%. Find the final salary.","$$66000$$","For first stage, increase = 20%. So the new value becomes 120% of the previous value. | \[\Rightarrow 100\%+20\%=120\%\] | So the multiplier for first stage is 120/100. | \[\Rightarrow \text{first stage multiplier}=\frac{120}{100}=1.2\] | Apply the first-stage multiplier to the original salary. | \[\Rightarrow \text{After first stage}=50000\times1.2=60000\] | For second stage, increase = 10%. So the new value becomes 110% of the previous value. | \[\Rightarrow 100\%+10\%=110\%\] | So the multiplier for second stage is 110/100. | \[\Rightarrow \text{second stage multiplier}=\frac{110}{100}=1.1\] | Now multiply by both stage multipliers to get the final salary. | \[\Rightarrow \text{Final salary}=50000\times1.2\times1.1=66000\] | So the final salary is Rs. 66000. | \[\Rightarrow \text{Final salary}=66000\]","PASS"
"hi","PCT-CP-002","PCT-QL-004","PCT-ES-002","Easy","successiveDecrease","ABSOLUTE","A salary of Rs. 40000 first decreased by 10% and then by 15%. Find the final salary.","$$30600$$","For first stage, decrease = 10%. So the new value becomes 90% of the previous value. | \[\Rightarrow 100\%-10\%=90\%\] | 90% can also be written as the fraction 9/10. | \[\Rightarrow 90\%=\frac{9}{10}\] | So the multiplier for first stage is 90/100. | \[\Rightarrow \text{first stage multiplier}=\frac{90}{100}=0.9\] | Apply the first-stage multiplier to the original salary. | \[\Rightarrow \text{After first stage}=40000\times0.9=36000\] | For second stage, decrease = 15%. So the new value becomes 85% of the previous value. | \[\Rightarrow 100\%-15\%=85\%\] | So the multiplier for second stage is 85/100. | \[\Rightarrow \text{second stage multiplier}=\frac{85}{100}=0.85\] | Now multiply by both stage multipliers to get the final salary. | \[\Rightarrow \text{Final salary}=40000\times0.9\times0.85=30600\] | So the final salary is Rs. 30600. | \[\Rightarrow \text{Final salary}=30600\]","PASS"
"hi","PCT-CP-003","PCT-QL-006","PCT-ES-003","Medium","increaseThenDecrease","COUNT","A production of 600 first increased by 15% and then decreased by 20%. Find the final production.","$$552$$","For first stage, increase = 15%. So the new value becomes 115% of the previous value. | \[\Rightarrow 100\%+15\%=115\%\] | So the multiplier for first stage is 115/100. | \[\Rightarrow \text{first stage multiplier}=\frac{115}{100}=1.15\] | Apply the first-stage multiplier to the original production. | \[\Rightarrow \text{After first stage}=600\times1.15=690\] | For second stage, decrease = 20%. So the new value becomes 80% of the previous value. | \[\Rightarrow 100\%-20\%=80\%\] | 80% can also be written as the fraction 4/5. | \[\Rightarrow 80\%=\frac{4}{5}\] | So the multiplier for second stage is 80/100. | \[\Rightarrow \text{second stage multiplier}=\frac{80}{100}=0.8\] | Now multiply by both stage multipliers to get the final production. | \[\Rightarrow \text{Final production}=600\times1.15\times0.8=552\] | So the final production is 552. | \[\Rightarrow \text{Final production}=552\]","PASS"
"hi","PCT-CP-004","PCT-QL-008","PCT-ES-004","Medium","decreaseThenIncrease","COUNT","A attendance of 1200 first decreased by 20% and then increased by 10%. Find the final attendance.","$$1056$$","For first stage, decrease = 20%. So the new value becomes 80% of the previous value. | \[\Rightarrow 100\%-20\%=80\%\] | 80% can also be written as the fraction 4/5. | \[\Rightarrow 80\%=\frac{4}{5}\] | So the multiplier for first stage is 80/100. | \[\Rightarrow \text{first stage multiplier}=\frac{80}{100}=0.8\] | Apply the first-stage multiplier to the original attendance. | \[\Rightarrow \text{After first stage}=1200\times0.8=960\] | For second stage, increase = 10%. So the new value becomes 110% of the previous value. | \[\Rightarrow 100\%+10\%=110\%\] | So the multiplier for second stage is 110/100. | \[\Rightarrow \text{second stage multiplier}=\frac{110}{100}=1.1\] | Now multiply by both stage multipliers to get the final attendance. | \[\Rightarrow \text{Final attendance}=1200\times0.8\times1.1=1056\] | So the final attendance is 1056. | \[\Rightarrow \text{Final attendance}=1056\]","PASS"
"hi","PCT-CP-005","PCT-QL-010","PCT-ES-005","Easy","netPercentageChange","PERCENT","A value first increased by 10% and then decreased by 10%. Find the net percentage change.","$$-1\%$$","For first stage, increase = 10%. So the new value becomes 110% of the previous value. | \[\Rightarrow 100\%+10\%=110\%\] | So the multiplier for first stage is 110/100. | \[\Rightarrow \text{first stage multiplier}=\frac{110}{100}=1.1\] | For second stage, decrease = 10%. So the new value becomes 90% of the previous value. | \[\Rightarrow 100\%-10\%=90\%\] | 90% can also be written as the fraction 9/10. | \[\Rightarrow 90\%=\frac{9}{10}\] | So the multiplier for second stage is 90/100. | \[\Rightarrow \text{second stage multiplier}=\frac{90}{100}=0.9\] | Multiply the two stage multipliers to get the overall multiplier. | \[\Rightarrow \text{Overall multiplier}=1.1\times0.9=0.99\] | Now compare this overall multiplier with 1 to find the net percentage change. | \[\Rightarrow \text{Net change}=\left(0.99-1\right)\times100=-1\%\] | Overall change = decrease of 1%. | \[\Rightarrow \text{Net percentage change}=-1\%\]","PASS"
"hi","PCT-CP-006","PCT-QL-012","PCT-ES-006","Medium","equivalentSingleMultiplier","ABSOLUTE","Find the equivalent single multiplier for a value that first changes by +10% and then by -12%.","$$0.968$$","For first stage, increase = 10%. So the new value becomes 110% of the previous value. | \[\Rightarrow 100\%+10\%=110\%\] | So the multiplier for first stage is 110/100. | \[\Rightarrow \text{first stage multiplier}=\frac{110}{100}=1.1\] | For second stage, decrease = 12%. So the new value becomes 88% of the previous value. | \[\Rightarrow 100\%-12\%=88\%\] | So the multiplier for second stage is 88/100. | \[\Rightarrow \text{second stage multiplier}=\frac{88}{100}=0.88\] | Multiply the stage multipliers to get one equivalent multiplier. | \[\Rightarrow \text{Equivalent multiplier}=1.1\times0.88=0.968\] | So the single equivalent multiplier is 0.968. | \[\Rightarrow \text{Equivalent multiplier}=0.968\]","PASS"
"hi","PCT-CP-007","PCT-QL-014","PCT-ES-007","Medium","reverseSuccessiveChange","ABSOLUTE","After successive changes of +20% and -15%, the final value became 816. Find the original value.","$$800$$","For first stage, increase = 20%. So the new value becomes 120% of the previous value. | \[\Rightarrow 100\%+20\%=120\%\] | So the multiplier for first stage is 120/100. | \[\Rightarrow \text{first stage multiplier}=\frac{120}{100}=1.2\] | For second stage, decrease = 15%. So the new value becomes 85% of the previous value. | \[\Rightarrow 100\%-15\%=85\%\] | So the multiplier for second stage is 85/100. | \[\Rightarrow \text{second stage multiplier}=\frac{85}{100}=0.85\] | Multiply the stage multipliers to get the overall multiplier. | \[\Rightarrow \text{Overall multiplier}=1.2\times0.85=1.02\] | The final value is already known. So divide it by the overall multiplier to get the original value. | \[\Rightarrow \text{Original value}=\frac{816}{1.02}=800\] | So the original value was 800. | \[\Rightarrow \text{Original value}=800\]","PASS"
"hi","PCT-CP-008","PCT-QL-016","PCT-ES-008","Hard","comparativeSuccessiveChange","ABSOLUTE","salary A was Rs. 30000 and changed by +10% and -10%. salary B was Rs. 40000 and changed by +15% and +15%. Find the difference between their final values.","$$23200$$","For salary A first stage, increase = 10%. So the new value becomes 110% of the previous value. | \[\Rightarrow 100\%+10\%=110\%\] | So the multiplier for salary A first stage is 110/100. | \[\Rightarrow \text{salary A first stage multiplier}=\frac{110}{100}=1.1\] | For salary A second stage, decrease = 10%. So the new value becomes 90% of the previous value. | \[\Rightarrow 100\%-10\%=90\%\] | 90% can also be written as the fraction 9/10. | \[\Rightarrow 90\%=\frac{9}{10}\] | So the multiplier for salary A second stage is 90/100. | \[\Rightarrow \text{salary A second stage multiplier}=\frac{90}{100}=0.9\] | So the final value of salary A is found by applying its combined multiplier. | \[\Rightarrow \text{Final salary A}=30000\times0.99=29700\] | For salary B first stage, increase = 15%. So the new value becomes 115% of the previous value. | \[\Rightarrow 100\%+15\%=115\%\] | So the multiplier for salary B first stage is 115/100. | \[\Rightarrow \text{salary B first stage multiplier}=\frac{115}{100}=1.15\] | For salary B second stage, increase = 15%. So the new value becomes 115% of the previous value. | \[\Rightarrow 100\%+15\%=115\%\] | So the multiplier for salary B second stage is 115/100. | \[\Rightarrow \text{salary B second stage multiplier}=\frac{115}{100}=1.15\] | So the final value of salary B is found by applying its combined multiplier. | \[\Rightarrow \text{Final salary B}=40000\times1.3225=52900\] | Now compare the two final values. | \[\Rightarrow \text{Difference}=\left|29700-52900\right|=23200\] | So the difference between the final values is Rs. 23200. | \[\Rightarrow \text{Difference}=23200\]","PASS"
"hi","PCT-CP-009","PCT-QL-018","PCT-ES-009","Hard","multiStageSuccessiveChange","ABSOLUTE","A value of 5000 changed successively by +10%, +20%, -5%, and +15%. Find the final value.","$$7210.5$$","For stage 1, increase = 10%. So the new value becomes 110% of the previous value. | \[\Rightarrow 100\%+10\%=110\%\] | So the multiplier for stage 1 is 110/100. | \[\Rightarrow \text{stage 1 multiplier}=\frac{110}{100}=1.1\] | For stage 2, increase = 20%. So the new value becomes 120% of the previous value. | \[\Rightarrow 100\%+20\%=120\%\] | So the multiplier for stage 2 is 120/100. | \[\Rightarrow \text{stage 2 multiplier}=\frac{120}{100}=1.2\] | For stage 3, decrease = 5%. So the new value becomes 95% of the previous value. | \[\Rightarrow 100\%-5\%=95\%\] | So the multiplier for stage 3 is 95/100. | \[\Rightarrow \text{stage 3 multiplier}=\frac{95}{100}=0.95\] | For stage 4, increase = 15%. So the new value becomes 115% of the previous value. | \[\Rightarrow 100\%+15\%=115\%\] | So the multiplier for stage 4 is 115/100. | \[\Rightarrow \text{stage 4 multiplier}=\frac{115}{100}=1.15\] | Multiply all the stage multipliers to get one overall multiplier. | \[\Rightarrow \text{Overall multiplier}=1.1\times1.2\times0.95\times1.15=1.4421\] | Now multiply the original value by the overall multiplier. | \[\Rightarrow \text{Final value}=5000\times1.1\times1.2\times0.95\times1.15=7210.5\] | So the final value is 7210.5. | \[\Rightarrow \text{Final value}=7210.5\]","PASS"
"hi","PCT-CP-010","PCT-QL-020","PCT-ES-010","Hard","contextualSuccessiveChange","ABSOLUTE","A sales of Rs. 30000 first increased by 15%, then increased by 12%, and finally decreased by 10%. Find the final sales.","$$34776$$","For stage 1, increase = 15%. So the new value becomes 115% of the previous value. | \[\Rightarrow 100\%+15\%=115\%\] | So the multiplier for stage 1 is 115/100. | \[\Rightarrow \text{stage 1 multiplier}=\frac{115}{100}=1.15\] | For stage 2, increase = 12%. So the new value becomes 112% of the previous value. | \[\Rightarrow 100\%+12\%=112\%\] | So the multiplier for stage 2 is 112/100. | \[\Rightarrow \text{stage 2 multiplier}=\frac{112}{100}=1.12\] | For stage 3, decrease = 10%. So the new value becomes 90% of the previous value. | \[\Rightarrow 100\%-10\%=90\%\] | 90% can also be written as the fraction 9/10. | \[\Rightarrow 90\%=\frac{9}{10}\] | So the multiplier for stage 3 is 90/100. | \[\Rightarrow \text{stage 3 multiplier}=\frac{90}{100}=0.9\] | Multiply all the stage multipliers to get one overall multiplier. | \[\Rightarrow \text{Overall multiplier}=1.15\times1.12\times0.9=1.1592\] | Now multiply the original sales by the overall multiplier. | \[\Rightarrow \text{Final sales}=30000\times1.15\times1.12\times0.9=34776\] | So the final sales is Rs. 34776. | \[\Rightarrow \text{Final sales}=34776\]","PASS"
