question,answer,difficulty,questionLanguageId,explanationId,canonicalProblemId
"Find the final value of 42/11 / 13/18.","756/143","Easy","QL-031","ES-003","CP-003"
"Evaluate the decimal expression 5/21 + 17/7 + 4/3.","4","Easy","QL-034","ES-003","CP-003"
"What is the value of (3 + 41/20) x 48/13 / 5?","1212/325","Hard","QL-036","ES-003","CP-003"
"Solve 17/5 / 35/12.","204/175","Medium","QL-025","ES-003","CP-003"
"Evaluate the decimal expression 5/3 + 39/22 + 21/20.","2963/660","Easy","QL-034","ES-003","CP-003"
"Determine the result of 9/2 x 16/17.","72/17","Medium","QL-045","ES-003","CP-003"
"The simplified result of the following expression is:\n    9 x 9/19 x 4/3","108/19","Hard","QL-050","ES-003","CP-003"
"Evaluate the following: 26/11 / 22/9.","117/121","Easy","QL-039","ES-003","CP-003"
"Compute the value of 20/21 - 1/7 - 31/12.","-149/84","Medium","QL-044","ES-003","CP-003"
"Calculate the value of 43/10 + 14/17.","871/170","Easy","QL-029","ES-003","CP-003"
"The simplified result of the following expression is:\n    (1/5 + 33/13) x 20/3 / 1","712/39","Medium","QL-050","ES-003","CP-003"
"Simplify the following and choose the correct answer:\n    27/16 + 45/23","1341/368","Easy","QL-047","ES-003","CP-003"
"Simplify 16/3 - 3/13.","199/39","Hard","QL-021","ES-003","CP-003"
"Evaluate the decimal expression 43/11 + 25/4 + 8/5.","2587/220","Medium","QL-034","ES-003","CP-003"
"What is obtained after simplifying 2/5 / 5/3?","6/25","Medium","QL-043","ES-003","CP-003"
"Simplify and find the value of 25/7 / 7/23 / 12/7.","575/84","Medium","QL-032","ES-003","CP-003"
"Find the result of 25/6 - 43/13.","67/78","Medium","QL-035","ES-003","CP-003"
"Evaluate the decimal expression 9/20 - 38/13 - 15/2.","-2593/260","Medium","QL-034","ES-003","CP-003"
"Solve 11/23 - 29/7.","-590/161","Easy","QL-025","ES-003","CP-003"
"What is the value of 4 + 2/21 + 31/19?","2285/399","Medium","QL-036","ES-003","CP-003"
"What is obtained after simplifying (10/19 + 28/3) x 46/5 / 17/12?","103408/1615","Easy","QL-043","ES-003","CP-003"
"Work out 19/10 - 20/13 - 9/2.","-269/65","Hard","QL-030","ES-003","CP-003"
"On simplifying (40/9 + 11) x 4/23 / 33/16, we get:","8896/6831","Medium","QL-040","ES-003","CP-003"
"What is obtained after simplifying (17/7 + 5/2) x 4/3 / 46/5?","5/7","Easy","QL-043","ES-003","CP-003"
"Evaluate (5/2 + 27/11) x 17/2 / 4/5.","9265/176","Medium","QL-022","ES-003","CP-003"
"Evaluate and find the result:\n    33/5 + 1/3","104/15","Easy","QL-049","ES-003","CP-003"
"Compute the value of 16/9 x 45/2 x 27/23.","1080/23","Easy","QL-044","ES-003","CP-003"
"Evaluate the fraction expression 16/3 / 17/5.","80/51","Easy","QL-033","ES-003","CP-003"
"Calculate 47/20 x 29/13 x 6.","4089/130","Medium","QL-024","ES-003","CP-003"
"Find the result of 23/21 + 41/5.","976/105","Medium","QL-035","ES-003","CP-003"
"Evaluate the decimal expression (5/4 + 44/5) x 26/3 / 8/19.","16549/80","Easy","QL-034","ES-003","CP-003"
"Simplify 37/11 x 4/9.","148/99","Medium","QL-021","ES-003","CP-003"
"Calculate the value of 6 - 4.","2","Easy","QL-029","ES-003","CP-003"
"Find the answer to (11/4 + 26/9) x 8/7 / 37/23.","1334/333","Medium","QL-042","ES-003","CP-003"
"Solve (35/19 + 2) x 24/5 / 7/2.","3504/665","Medium","QL-025","ES-003","CP-003"
"On simplifying 14/23 + 43/16 + 1/3, we get:","4007/1104","Hard","QL-040","ES-003","CP-003"
"Find the final value of 21/10 / 39/17.","119/130","Medium","QL-031","ES-003","CP-003"
"Find the value obtained from:\n    7/2 / 5/12 / 39/22","308/65","Medium","QL-048","ES-003","CP-003"
"The simplified value of 37/19 x 8/3 equals:","296/57","Hard","QL-041","ES-003","CP-003"
"Simplify the expression 20/13 + 1/3 + 9/22.","1957/858","Medium","QL-026","ES-003","CP-003"
"Find the value of 33/23 - 4/7.","139/161","Easy","QL-023","ES-003","CP-003"
"What is the value of 47/5 / 29/21 / 11/19?","18753/1595","Medium","QL-036","ES-003","CP-003"
"Simplify and find the value of (27/11 + 9/4) x 4/5 / 45/13.","299/275","Medium","QL-032","ES-003","CP-003"
"Evaluate and find the result:\n    8/5 / 13/6","48/65","Medium","QL-049","ES-003","CP-003"
"What is the value of 11 / 2/9 / 33/16?","24","Medium","QL-036","ES-003","CP-003"
"The simplified value of 44/7 x 15/14 equals:","330/49","Medium","QL-041","ES-003","CP-003"
"The simplified result of the following expression is:\n    29/13 - 11/6 - 9/11","-361/858","Hard","QL-050","ES-003","CP-003"
"Find the result of 1/7 / 21/5.","5/147","Easy","QL-035","ES-003","CP-003"
"Compute the value of 43/21 + 25/14 + 7/12.","53/12","Hard","QL-044","ES-003","CP-003"
"Evaluate the given expression: (45/19 + 16/3) x 9/10 / 27/17.","7463/1710","Medium","QL-027","ES-003","CP-003"
"Compute the value of (47/12 + 29/5) x 12/7 / 9/7.","583/45","Medium","QL-044","ES-003","CP-003"
"Evaluate the given expression: 1/4 - 4/3.","-13/12","Easy","QL-027","ES-003","CP-003"
"Find the value obtained from:\n    48/19 / 5/2 / 37/5","96/703","Easy","QL-048","ES-003","CP-003"
"Simplify the following and choose the correct answer:\n    (3 + 14/5) x 13/17 / 31/24","9048/2635","Easy","QL-047","ES-003","CP-003"
"Find the result of the following expression: 31/23 + 13/16 + 3.","1899/368","Hard","QL-038","ES-003","CP-003"
"Find the value of 17/12 - 35/19.","-97/228","Medium","QL-023","ES-003","CP-003"
"Evaluate the decimal expression 7/9 + 18 + 43/18.","127/6","Easy","QL-034","ES-003","CP-003"
"Evaluate the fraction expression (13/4 + 44/15) x 15/17 / 11/8.","742/187","Medium","QL-033","ES-003","CP-003"
"Calculate 11/4 x 1/6 x 3/2.","11/16","Medium","QL-024","ES-003","CP-003"
"Evaluate the following: 4/3 / 2.","2/3","Hard","QL-039","ES-003","CP-003"
"Calculate 25/9 - 7/2 - 7/9.","-3/2","Hard","QL-024","ES-003","CP-003"
"Solve 23/9 - 17/2.","-107/18","Hard","QL-025","ES-003","CP-003"
"Calculate the value of 39/17 x 5/12.","65/68","Medium","QL-029","ES-003","CP-003"
"On simplifying (6/7 + 47/14) x 29/12 / 11/5, we get:","8555/1848","Medium","QL-040","ES-003","CP-003"
"Find the result of (29/11 + 47/18) x 9/10 / 9.","1039/1980","Easy","QL-035","ES-003","CP-003"
"Evaluate (23/21 + 5/14) x 12/7 / 41/23.","2806/2009","Hard","QL-022","ES-003","CP-003"
"Determine the result of 46/17 x 17/24.","23/12","Medium","QL-045","ES-003","CP-003"
"Evaluate the decimal expression 6/13 x 35/6 x 17/4.","595/52","Medium","QL-034","ES-003","CP-003"
"Simplify 5/4 - 38/23.","-37/92","Hard","QL-021","ES-003","CP-003"
"Find the result of the following expression: (13/22 + 14/5) x 1/4 / 31/24.","1119/1705","Easy","QL-038","ES-003","CP-003"
"The value of 4/5 / 17/2 is:","8/85","Medium","QL-037","ES-003","CP-003"
"Evaluate 13/5 x 8/3 x 37/24.","481/45","Medium","QL-022","ES-003","CP-003"
"Work out 1/3 - 16 - 14/23.","-1123/69","Medium","QL-030","ES-003","CP-003"
"Evaluate the given expression: (40/11 + 11/18) x 9/2 / 22/9.","7569/968","Easy","QL-027","ES-003","CP-003"
"Calculate 7/8 + 3/17 + 1/2.","211/136","Hard","QL-024","ES-003","CP-003"
"Simplify 1 - 27/16.","-11/16","Medium","QL-021","ES-003","CP-003"
"Simplify the expression 15/7 + 44/23 + 26/21.","2557/483","Medium","QL-026","ES-003","CP-003"
"The simplified value of 1/6 x 21/2 equals:","7/4","Medium","QL-041","ES-003","CP-003"
"Evaluate the decimal expression (17/23 + 23/8) x 2/3 / 35/2.","19/138","Easy","QL-034","ES-003","CP-003"
"Find the result of (2/5 + 13/2) x 22/3 / 15/13.","3289/75","Hard","QL-035","ES-003","CP-003"
"Find the result of the following expression: 7 - 1/2 - 13/6.","13/3","Easy","QL-038","ES-003","CP-003"
"Evaluate and find the result:\n    1/2 / 22/15","15/44","Medium","QL-049","ES-003","CP-003"
"Calculate the value of 23/15 / 41/22.","506/615","Easy","QL-029","ES-003","CP-003"
"The value of the following expression is:\n    16/7 - 45/23 - 5/16","43/2576","Medium","QL-046","ES-003","CP-003"
"Evaluate and find the result:\n    40/11 + 11/18","841/198","Easy","QL-049","ES-003","CP-003"
"Evaluate the decimal expression 16/19 - 15/4 - 27/10.","-2131/380","Medium","QL-034","ES-003","CP-003"
"Calculate the value of (23 + 17/9) x 35/11 / 1/3.","7840/33","Easy","QL-029","ES-003","CP-003"
"Simplify and find the value of 2/3 / 35/2 / 7/3.","4/245","Medium","QL-032","ES-003","CP-003"
"The value of (22/21 + 8) x 11/4 / 4/19 is:","19855/168","Medium","QL-037","ES-003","CP-003"
"Evaluate 37/9 + 19/2 + 48/23.","6499/414","Easy","QL-022","ES-003","CP-003"
"Simplify 29/12 + 47/19.","1115/228","Medium","QL-021","ES-003","CP-003"
"Find the value obtained from:\n    43/18 + 25/11 + 8","2507/198","Medium","QL-048","ES-003","CP-003"
"What is the value of 46/9 x 14 x 35/18?","11270/81","Medium","QL-036","ES-003","CP-003"
"Evaluate the fraction expression 39/14 / 10/21.","117/20","Easy","QL-033","ES-003","CP-003"
"Simplify the expression (10/3 + 6) x 41/23 / 23/16.","18368/1587","Easy","QL-026","ES-003","CP-003"
"The simplified value of 2 / 38/17 equals:","17/19","Medium","QL-041","ES-003","CP-003"
"The simplified result of the following expression is:\n    9/19 + 19/6 + 9","1441/114","Hard","QL-050","ES-003","CP-003"
"Evaluate the fraction expression 4 x 34/11.","136/11","Medium","QL-033","ES-003","CP-003"
"Find the result of the following expression: 9/8 + 19/12 + 10/11.","955/264","Medium","QL-038","ES-003","CP-003"
"Find the value of (3 + 2/9) x 22 / 5/3.","638/15","Easy","QL-023","ES-003","CP-003"
"Simplify the expression 43/20 x 25/13 x 16/3.","860/39","Easy","QL-026","ES-003","CP-003"
"The simplified value of (17/5 + 35/12) x 3/7 / 8/7 equals:","379/160","Easy","QL-041","ES-003","CP-003"
"Simplify the following and choose the correct answer:\n    (19/6 + 9/19) x 2/3 / 2","415/342","Easy","QL-047","ES-003","CP-003"
"Simplify and find the value of 3 / 3/23 / 32/21.","483/32","Easy","QL-032","ES-003","CP-003"
"Find the value of 23/6 / 41/13.","299/246","Hard","QL-023","ES-003","CP-003"
"On simplifying 37/7 - 19/23 - 13/8, we get:","3651/1288","Hard","QL-040","ES-003","CP-003"
"Calculate the value of 47/7 x 9/7.","423/49","Medium","QL-029","ES-003","CP-003"
"Find the answer to (7/6 + 43/5) x 25/3 / 7/19.","27835/126","Medium","QL-042","ES-003","CP-003"
"The value of 7/2 - 3 is:","1/2","Easy","QL-037","ES-003","CP-003"
"Simplify the expression 3/16 - 8/5 - 3.","-353/80","Medium","QL-026","ES-003","CP-003"
"The value of (35/17 + 1/4) x 23/4 / 17/15 is:","54165/4624","Hard","QL-037","ES-003","CP-003"
"Calculate (14/5 + 3) x 1 / 35/22.","638/175","Hard","QL-024","ES-003","CP-003"
"Find the value obtained from:\n    24/5 + 10 + 1/2","153/10","Easy","QL-048","ES-003","CP-003"
"Evaluate the following: 41/4 / 12/11.","451/48","Medium","QL-039","ES-003","CP-003"
"Simplify and find the value of 18 + 1 + 25/11.","234/11","Hard","QL-032","ES-003","CP-003"
"What is obtained after simplifying 12/17 + 5/4?","133/68","Medium","QL-043","ES-003","CP-003"
"What is the value of (43/20 + 25/13) x 7/11 / 9?","2471/8580","Easy","QL-036","ES-003","CP-003"
"Find the value of 43/15 + 7/11.","578/165","Easy","QL-023","ES-003","CP-003"
"Find the value obtained from:\n    9/5 x 9/8 x 2/3","27/20","Medium","QL-048","ES-003","CP-003"
"Calculate the value of 3/11 x 7/6.","7/22","Easy","QL-029","ES-003","CP-003"
"Simplify the expression 43/16 / 25/9 / 1.","387/400","Medium","QL-026","ES-003","CP-003"
"Evaluate the given expression: 19/5 / 37/12.","228/185","Easy","QL-027","ES-003","CP-003"
"Solve 39/10 + 10/17.","763/170","Hard","QL-025","ES-003","CP-003"
"Find the simplified value of 4/5 - 45/13 - 5/6.","-1363/390","Medium","QL-028","ES-003","CP-003"
"The value of 37/15 x 4/11 is:","148/165","Medium","QL-037","ES-003","CP-003"
"Evaluate the decimal expression 32/21 x 1 x 43/12.","344/63","Medium","QL-034","ES-003","CP-003"
"Evaluate the following: 2/17 + 5/6.","97/102","Medium","QL-039","ES-003","CP-003"
"Find the answer to (2 + 43/23) x 3/16 / 32/9.","2403/11776","Hard","QL-042","ES-003","CP-003"
"Simplify the following and choose the correct answer:\n    33/19 / 4/3","99/76","Medium","QL-047","ES-003","CP-003"
"Work out (1 + 19) x 20/23 / 1/8.","3200/23","Hard","QL-030","ES-003","CP-003"
"The value of 17/14 + 5/3 is:","121/42","Easy","QL-037","ES-003","CP-003"
"Evaluate 13/7 - 8/7 - 15/23.","10/161","Hard","QL-022","ES-003","CP-003"
"Find the result of the following expression: 5 + 17/23 + 3/2.","333/46","Medium","QL-038","ES-003","CP-003"
"Simplify 7/5 - 23/2.","-101/10","Easy","QL-021","ES-003","CP-003"
"Find the simplified value of 5 + 17/23 + 46/21.","3830/483","Easy","QL-028","ES-003","CP-003"
"Determine the result of 21/2 / 13/3.","63/26","Easy","QL-045","ES-003","CP-003"
"Calculate 41/24 + 23/17 + 3.","2473/408","Easy","QL-024","ES-003","CP-003"
"Evaluate the given expression: 27/16 + 45/23.","1341/368","Medium","QL-027","ES-003","CP-003"
"What is the value of 21/16 - 1/3 - 32/7?","-1207/336","Easy","QL-036","ES-003","CP-003"
"Evaluate the fraction expression 8/9 + 17.","161/9","Easy","QL-033","ES-003","CP-003"
"Find the value obtained from:\n    23/4 / 7/6 / 35/17","1173/490","Easy","QL-048","ES-003","CP-003"
"Simplify the following and choose the correct answer:\n    2 - 9/4","-1/4","Hard","QL-047","ES-003","CP-003"
"Find the value of (11/18 + 29/2) x 22/9 / 5/2.","5984/405","Medium","QL-023","ES-003","CP-003"
"What is the value of 36/19 - 3/2 - 47/10?","-409/95","Easy","QL-036","ES-003","CP-003"
"Find the result of 41/22 x 2.","41/11","Easy","QL-035","ES-003","CP-003"
"Find the value obtained from:\n    36/7 - 18/23 - 25/16","7207/2576","Easy","QL-048","ES-003","CP-003"
"The value of 2 - 13/5 is:","-3/5","Hard","QL-037","ES-003","CP-003"
"Simplify the expression (1/2 + 37/9) x 19/7 / 48/23.","36271/6048","Medium","QL-026","ES-003","CP-003"
"Evaluate and find the result:\n    17/9 x 35/16","595/144","Hard","QL-049","ES-003","CP-003"
"Evaluate the decimal expression 13/10 / 8/13 / 5/2.","169/200","Medium","QL-034","ES-003","CP-003"
"Calculate the value of 33/2 + 4/9.","305/18","Easy","QL-029","ES-003","CP-003"
"Find the answer to 9/4 - 19/10 - 10/9.","-137/180","Medium","QL-042","ES-003","CP-003"
"Calculate the value of 35/18 + 3.","89/18","Easy","QL-029","ES-003","CP-003"
"Compute the value of 11/3 - 40/19 - 22/17.","259/969","Medium","QL-044","ES-003","CP-003"
"Solve 9/11 / 6.","3/22","Easy","QL-025","ES-003","CP-003"
"Simplify the expression 11/14 - 40/7 - 47/23.","-2245/322","Medium","QL-026","ES-003","CP-003"
"Simplify the following and choose the correct answer:\n    (17/5 + 35/12) x 28/19 / 46/3","2653/4370","Medium","QL-047","ES-003","CP-003"
"Simplify and find the value of 8 + 7/10 + 43/18.","499/45","Easy","QL-032","ES-003","CP-003"
"Evaluate the following: (41/9 + 3/4) x 5/3 / 24.","955/2592","Easy","QL-039","ES-003","CP-003"
"Find the simplified value of 12 / 3/2 / 37/13.","104/37","Medium","QL-028","ES-003","CP-003"
"Find the value of (8/9 + 13/8) x 19/23 / 37/7.","24073/61272","Medium","QL-023","ES-003","CP-003"
"Evaluate the decimal expression 33/4 - 3/4 - 22/9.","91/18","Medium","QL-034","ES-003","CP-003"
"Compute the value of (12/7 + 41/23) x 3 / 10/3.","5067/1610","Easy","QL-044","ES-003","CP-003"
"Determine the result of (3/4 + 21/11) x 3 / 1/2.","351/22","Hard","QL-045","ES-003","CP-003"
"What is the value of 5/7 + 39/7 + 21/5?","367/35","Medium","QL-036","ES-003","CP-003"
"Simplify 45/2 x 16/9.","40","Medium","QL-021","ES-003","CP-003"
"The simplified result of the following expression is:\n    2 - 15/8 - 5/17","-23/136","Hard","QL-050","ES-003","CP-003"
"Find the final value of 9/16 - 27/23.","-225/368","Medium","QL-031","ES-003","CP-003"
"On simplifying 45/16 - 3 - 9/7, we get:","-165/112","Medium","QL-040","ES-003","CP-003"
"Find the value of 20/9 + 11/2.","139/18","Easy","QL-023","ES-003","CP-003"
"On simplifying 23/8 + 5/24 + 12/17, we get:","773/204","Easy","QL-040","ES-003","CP-003"
"The value of 21/10 - 13/4 is:","-23/20","Easy","QL-037","ES-003","CP-003"
"The simplified value of 20/9 + 19/8 equals:","331/72","Easy","QL-041","ES-003","CP-003"
"Find the answer to 43/20 x 25/13 x 16/3.","860/39","Medium","QL-042","ES-003","CP-003"
"What is obtained after simplifying 15/7 - 16/5?","-37/35","Medium","QL-043","ES-003","CP-003"
"The value of the following expression is:\n    13/10 / 14 / 1","13/140","Easy","QL-046","ES-003","CP-003"
"Evaluate the given expression: 1/3 / 22/19.","19/66","Easy","QL-027","ES-003","CP-003"
"The value of the following expression is:\n    33/10 + 5 + 22/19","1797/190","Easy","QL-046","ES-003","CP-003"
"What is obtained after simplifying 21/8 x 13/5?","273/40","Medium","QL-043","ES-003","CP-003"
"Simplify and find the value of 3/4 x 8/5 x 7/9.","14/15","Hard","QL-032","ES-003","CP-003"
"Find the final value of 5/4 + 43/4.","12","Easy","QL-031","ES-003","CP-003"
"Simplify and find the value of (37/19 + 19/12) x 26/5 / 8/21.","14651/304","Hard","QL-032","ES-003","CP-003"
"Work out 14 - 5/9 - 39/16.","1585/144","Easy","QL-030","ES-003","CP-003"
"The simplified value of 16/17 / 17/12 equals:","192/289","Medium","QL-041","ES-003","CP-003"
"Simplify and find the value of 30/11 + 3 + 19/20.","1469/220","Easy","QL-032","ES-003","CP-003"
"Simplify (35/12 + 6/19) x 8/7 / 42/5.","3685/8379","Medium","QL-021","ES-003","CP-003"
"On simplifying 38/5 x 20/21 x 2/19, we get:","16/21","Easy","QL-040","ES-003","CP-003"
"Solve 7/3 - 32/13.","-5/39","Medium","QL-025","ES-003","CP-003"
"The value of the following expression is:\n    9/2 / 9 / 34/19","19/68","Easy","QL-046","ES-003","CP-003"
"Find the result of (22/9 + 15/2) x 33/4 / 4/11.","21659/96","Medium","QL-035","ES-003","CP-003"
"The simplified result of the following expression is:\n    38/9 / 10 / 2/23","437/90","Medium","QL-050","ES-003","CP-003"
"Simplify 19/2 / 9/11.","209/18","Medium","QL-021","ES-003","CP-003"
"Evaluate the fraction expression 16/11 / 1/2.","32/11","Medium","QL-033","ES-003","CP-003"
"Compute the value of 27/5 x 3/7 x 2.","162/35","Medium","QL-044","ES-003","CP-003"
"Find the result of 2 + 5/24.","53/24","Hard","QL-035","ES-003","CP-003"
"Calculate 4 x 9/4 x 47/13.","423/13","Medium","QL-024","ES-003","CP-003"
"What is obtained after simplifying (28/3 + 23/5) x 39/17 / 5/12?","32604/425","Medium","QL-043","ES-003","CP-003"
"On simplifying (1/4 + 11/3) x 15/7 / 44/23, we get:","5405/1232","Hard","QL-040","ES-003","CP-003"
"Evaluate and find the result:\n    11/6 + 15/8","89/24","Medium","QL-049","ES-003","CP-003"
"Find the result of the following expression: 9/14 + 38/7 + 45/23.","2585/322","Hard","QL-038","ES-003","CP-003"
