"questionId","qlId","difficulty","context","explanationText","explanationLines","approval","reviewerNotes","status"
"PCT-CP-002:PCT-QL-117:79802","PCT-QL-117","Hard","income","We can use the known percentage of the income to find the required one. | We know that 80% of the income is 100 income. | Because 80% has 80 equal parts, dividing 100 income by 80 gives 1% of the income. | $$1\% = 100\text{ income} \div 80 = 1.25\text{ income}$$ | The required share is 20% of the income. | Since 1% is one part, multiply its value by 20 to get 20% of the income. | $$20\% = 1.25\text{ income} \times 20 = 25\text{ income}$$ | This is consistent because 80 copies of the 1% value make 100 income. | $$1.25\text{ income} \times 80 = 100\text{ income}$$ | This means the required income count is 25 income.","[""We can use the known percentage of the income to find the required one."",""We know that 80% of the income is 100 income."",""Because 80% has 80 equal parts, dividing 100 income by 80 gives 1% of the income. | $$1\\% = 100\\text{ income} \\div 80 = 1.25\\text{ income}$$"",""The required share is 20% of the income."",""Since 1% is one part, multiply its value by 20 to get 20% of the income. | $$20\\% = 1.25\\text{ income} \\times 20 = 25\\text{ income}$$"",""This is consistent because 80 copies of the 1% value make 100 income. | $$1.25\\text{ income} \\times 80 = 100\\text{ income}$$"",""This means the required income count is 25 income.""]","","","PENDING_REVIEW"
"PCT-CP-002:PCT-QL-117:79826","PCT-QL-117","Hard","saving","We are working with two percentages of the saving. | We know that 25% of the saving is 100 saving. | Because 25% has 25 equal parts, dividing 100 saving by 25 gives 1% of the saving. | $$1\% = 100\text{ saving} \div 25 = 4\text{ saving}$$ | The required share is 20% of the saving. | Since 1% is one part, multiply its value by 20 to get 20% of the saving. | $$20\% = 4\text{ saving} \times 20 = 80\text{ saving}$$ | This is consistent because 25 copies of the 1% value make 100 saving. | $$4\text{ saving} \times 25 = 100\text{ saving}$$ | This means the required saving count is 80 saving.","[""We are working with two percentages of the saving."",""We know that 25% of the saving is 100 saving."",""Because 25% has 25 equal parts, dividing 100 saving by 25 gives 1% of the saving. | $$1\\% = 100\\text{ saving} \\div 25 = 4\\text{ saving}$$"",""The required share is 20% of the saving."",""Since 1% is one part, multiply its value by 20 to get 20% of the saving. | $$20\\% = 4\\text{ saving} \\times 20 = 80\\text{ saving}$$"",""This is consistent because 25 copies of the 1% value make 100 saving. | $$4\\text{ saving} \\times 25 = 100\\text{ saving}$$"",""This means the required saving count is 80 saving.""]","","","PENDING_REVIEW"
"PCT-CP-002:PCT-QL-117:79827","PCT-QL-117","Easy","income","We can see that both percentage values belong to the income. | 600 income is the value of 30% of the income. | Because 30% of the income has 30 equal 1% parts, divide 600 income by 30. | $$1\% = 600\text{ income} \div 30 = 20\text{ income}$$ | The question asks for 25% of the income. | Use the 1% value 25 times to get 25% of the income. | $$25\% = 20\text{ income} \times 25 = 500\text{ income}$$ | This means the required income count is 500 income.","[""We can see that both percentage values belong to the income."",""600 income is the value of 30% of the income."",""Because 30% of the income has 30 equal 1% parts, divide 600 income by 30. | $$1\\% = 600\\text{ income} \\div 30 = 20\\text{ income}$$"",""The question asks for 25% of the income."",""Use the 1% value 25 times to get 25% of the income. | $$25\\% = 20\\text{ income} \\times 25 = 500\\text{ income}$$"",""This means the required income count is 500 income.""]","","","PENDING_REVIEW"
"PCT-CP-002:PCT-QL-117:79829","PCT-QL-117","Hard","income","We are finding a new percentage of the income. | In this question, 10% of the income stands for 400 income. | Because 10% has 10 equal parts, dividing 400 income by 10 gives 1% of the income. | $$1\% = 400\text{ income} \div 10 = 40\text{ income}$$ | Next, use the 1% value to find 40% of the income. | Since 1% is one part, multiply its value by 40 to get 40% of the income. | $$40\% = 40\text{ income} \times 40 = 1,600\text{ income}$$ | The given relation is recovered when the 1% value is multiplied by 10. | $$40\text{ income} \times 10 = 400\text{ income}$$ | Therefore, 40% of the income represents 1,600 income.","[""We are finding a new percentage of the income."",""In this question, 10% of the income stands for 400 income."",""Because 10% has 10 equal parts, dividing 400 income by 10 gives 1% of the income. | $$1\\% = 400\\text{ income} \\div 10 = 40\\text{ income}$$"",""Next, use the 1% value to find 40% of the income."",""Since 1% is one part, multiply its value by 40 to get 40% of the income. | $$40\\% = 40\\text{ income} \\times 40 = 1,600\\text{ income}$$"",""The given relation is recovered when the 1% value is multiplied by 10. | $$40\\text{ income} \\times 10 = 400\\text{ income}$$"",""Therefore, 40% of the income represents 1,600 income.""]","","","PENDING_REVIEW"
"PCT-CP-002:PCT-QL-217:25175","PCT-QL-217","Easy","income","We need to move from one percentage of the income to another. | The given information is 20% of the income = 250 income. | Because 20% of the income has 20 equal 1% parts, divide 250 income by 20. | $$1\% = 250\text{ income} \div 20 = 12.5\text{ income}$$ | Now we need 60% of the income. | Use the 1% value 60 times to get 60% of the income. | $$60\% = 12.5\text{ income} \times 60 = 750\text{ income}$$ | So 60% of the income is 750 income.","[""We need to move from one percentage of the income to another."",""The given information is 20% of the income = 250 income."",""Because 20% of the income has 20 equal 1% parts, divide 250 income by 20. | $$1\\% = 250\\text{ income} \\div 20 = 12.5\\text{ income}$$"",""Now we need 60% of the income."",""Use the 1% value 60 times to get 60% of the income. | $$60\\% = 12.5\\text{ income} \\times 60 = 750\\text{ income}$$"",""So 60% of the income is 750 income.""]","","","PENDING_REVIEW"
"PCT-CP-002:PCT-QL-217:25176","PCT-QL-217","Medium","expenditure","We are working with two percentages of the expenditure. | 200 expenditure is the value of 25% of the expenditure. | Because 25% of the expenditure has 25 equal 1% parts, divide 200 expenditure by 25. | $$1\% = 200\text{ expenditure} \div 25 = 8\text{ expenditure}$$ | The question asks for 10% of the expenditure. | Because 1% is known, multiply its value by 10 to get 10% of the expenditure. | $$10\% = 8\text{ expenditure} \times 10 = 80\text{ expenditure}$$ | This means the required expenditure count is 80 expenditure.","[""We are working with two percentages of the expenditure."",""200 expenditure is the value of 25% of the expenditure."",""Because 25% of the expenditure has 25 equal 1% parts, divide 200 expenditure by 25. | $$1\\% = 200\\text{ expenditure} \\div 25 = 8\\text{ expenditure}$$"",""The question asks for 10% of the expenditure."",""Because 1% is known, multiply its value by 10 to get 10% of the expenditure. | $$10\\% = 8\\text{ expenditure} \\times 10 = 80\\text{ expenditure}$$"",""This means the required expenditure count is 80 expenditure.""]","","","PENDING_REVIEW"
"PCT-CP-002:PCT-QL-217:25177","PCT-QL-217","Hard","salary","We are working with two percentages of the salary. | We know that 30% of the salary is 150 salary. | Because 30% has 30 equal parts, dividing 150 salary by 30 gives 1% of the salary. | $$1\% = 150\text{ salary} \div 30 = 5\text{ salary}$$ | Now turn the 1% value into 15% of the salary. | Since 1% is one part, multiply its value by 15 to get 15% of the salary. | $$15\% = 5\text{ salary} \times 15 = 75\text{ salary}$$ | This is consistent because 30 copies of the 1% value make 150 salary. | $$5\text{ salary} \times 30 = 150\text{ salary}$$ | So the share of the salary represented by 15% is 75 salary.","[""We are working with two percentages of the salary."",""We know that 30% of the salary is 150 salary."",""Because 30% has 30 equal parts, dividing 150 salary by 30 gives 1% of the salary. | $$1\\% = 150\\text{ salary} \\div 30 = 5\\text{ salary}$$"",""Now turn the 1% value into 15% of the salary."",""Since 1% is one part, multiply its value by 15 to get 15% of the salary. | $$15\\% = 5\\text{ salary} \\times 15 = 75\\text{ salary}$$"",""This is consistent because 30 copies of the 1% value make 150 salary. | $$5\\text{ salary} \\times 30 = 150\\text{ salary}$$"",""So the share of the salary represented by 15% is 75 salary.""]","","","PENDING_REVIEW"
"PCT-CP-002:PCT-QL-217:25178","PCT-QL-217","Easy","expenditure","We are working with two percentages of the expenditure. | Here, 100 expenditure represents 40% of the expenditure. | Because 40% of the expenditure has 40 equal 1% parts, divide 100 expenditure by 40. | $$1\% = 100\text{ expenditure} \div 40 = 2.5\text{ expenditure}$$ | The question asks for 20% of the expenditure. | Use the 1% value 20 times to get 20% of the expenditure. | $$20\% = 2.5\text{ expenditure} \times 20 = 50\text{ expenditure}$$ | So the share of the expenditure represented by 20% is 50 expenditure.","[""We are working with two percentages of the expenditure."",""Here, 100 expenditure represents 40% of the expenditure."",""Because 40% of the expenditure has 40 equal 1% parts, divide 100 expenditure by 40. | $$1\\% = 100\\text{ expenditure} \\div 40 = 2.5\\text{ expenditure}$$"",""The question asks for 20% of the expenditure."",""Use the 1% value 20 times to get 20% of the expenditure. | $$20\\% = 2.5\\text{ expenditure} \\times 20 = 50\\text{ expenditure}$$"",""So the share of the expenditure represented by 20% is 50 expenditure.""]","","","PENDING_REVIEW"
"PCT-CP-002:PCT-QL-217:25181","PCT-QL-217","Easy","saving","We know one percentage of the saving and need another. | Here, 400 saving represents 20% of the saving. | Because 20% of the saving has 20 equal 1% parts, divide 400 saving by 20. | $$1\% = 400\text{ saving} \div 20 = 20\text{ saving}$$ | The question asks for 40% of the saving. | Use the 1% value 40 times to get 40% of the saving. | $$40\% = 20\text{ saving} \times 40 = 800\text{ saving}$$ | So the share of the saving represented by 40% is 800 saving.","[""We know one percentage of the saving and need another."",""Here, 400 saving represents 20% of the saving."",""Because 20% of the saving has 20 equal 1% parts, divide 400 saving by 20. | $$1\\% = 400\\text{ saving} \\div 20 = 20\\text{ saving}$$"",""The question asks for 40% of the saving."",""Use the 1% value 40 times to get 40% of the saving. | $$40\\% = 20\\text{ saving} \\times 40 = 800\\text{ saving}$$"",""So the share of the saving represented by 40% is 800 saving.""]","","","PENDING_REVIEW"
"PCT-CP-002:PCT-QL-217:25182","PCT-QL-217","Medium","income","We can use the known percentage of the income to find the required one. | We know that 25% of the income is 300 income. | Because 25% of the income has 25 equal 1% parts, divide 300 income by 25. | $$1\% = 300\text{ income} \div 25 = 12\text{ income}$$ | The required share is 50% of the income. | Because 1% is known, multiply its value by 50 to get 50% of the income. | $$50\% = 12\text{ income} \times 50 = 600\text{ income}$$ | This means the required income count is 600 income.","[""We can use the known percentage of the income to find the required one."",""We know that 25% of the income is 300 income."",""Because 25% of the income has 25 equal 1% parts, divide 300 income by 25. | $$1\\% = 300\\text{ income} \\div 25 = 12\\text{ income}$$"",""The required share is 50% of the income."",""Because 1% is known, multiply its value by 50 to get 50% of the income. | $$50\\% = 12\\text{ income} \\times 50 = 600\\text{ income}$$"",""This means the required income count is 600 income.""]","","","PENDING_REVIEW"
"PCT-CP-002:PCT-QL-217:25184","PCT-QL-217","Easy","income","We are finding a new percentage of the income. | In this question, 40% of the income stands for 200 income. | Because 40% of the income has 40 equal 1% parts, divide 200 income by 40. | $$1\% = 200\text{ income} \div 40 = 5\text{ income}$$ | Next, use the 1% value to find 10% of the income. | Use the 1% value 10 times to get 10% of the income. | $$10\% = 5\text{ income} \times 10 = 50\text{ income}$$ | Therefore, 10% of the income represents 50 income.","[""We are finding a new percentage of the income."",""In this question, 40% of the income stands for 200 income."",""Because 40% of the income has 40 equal 1% parts, divide 200 income by 40. | $$1\\% = 200\\text{ income} \\div 40 = 5\\text{ income}$$"",""Next, use the 1% value to find 10% of the income."",""Use the 1% value 10 times to get 10% of the income. | $$10\\% = 5\\text{ income} \\times 10 = 50\\text{ income}$$"",""Therefore, 10% of the income represents 50 income.""]","","","PENDING_REVIEW"
"PCT-CP-002:PCT-QL-217:25206","PCT-QL-217","Medium","salary","The required percentage is the same 50% already given for the salary. | 50% of the salary is 300 salary. | There is no need to find 1% because the requested percentage is already known. | The question asks for that same 50% of the salary. | No multiplication or scaling is needed. | So 50% of the salary remains 300 salary.","[""The required percentage is the same 50% already given for the salary."",""50% of the salary is 300 salary."",""There is no need to find 1% because the requested percentage is already known."",""The question asks for that same 50% of the salary."",""No multiplication or scaling is needed."",""So 50% of the salary remains 300 salary.""]","","","PENDING_REVIEW"
"PCT-CP-002:PCT-QL-217:25208","PCT-QL-217","Easy","saving","We are comparing two percentages of the saving. | The question gives 80% of the saving as 200 saving. | Because 80% of the saving has 80 equal 1% parts, divide 200 saving by 80. | $$1\% = 200\text{ saving} \div 80 = 2.5\text{ saving}$$ | Next, use the 1% value to find 10% of the saving. | Use the 1% value 10 times to get 10% of the saving. | $$10\% = 2.5\text{ saving} \times 10 = 25\text{ saving}$$ | So 10% of the saving is 25 saving.","[""We are comparing two percentages of the saving."",""The question gives 80% of the saving as 200 saving."",""Because 80% of the saving has 80 equal 1% parts, divide 200 saving by 80. | $$1\\% = 200\\text{ saving} \\div 80 = 2.5\\text{ saving}$$"",""Next, use the 1% value to find 10% of the saving."",""Use the 1% value 10 times to get 10% of the saving. | $$10\\% = 2.5\\text{ saving} \\times 10 = 25\\text{ saving}$$"",""So 10% of the saving is 25 saving.""]","","","PENDING_REVIEW"
