archetypeId,canonicalProblemId,questionId,difficultyBand,questionLanguageId,stem,answer,explanationStyleId,n,expression,zeroCount,base,exponent,numberA,numberB
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:310,Hard,QL-031,Evaluate the number of trailing zeros in the expression 346! / 281!.,15,ES-002,,346! / 281!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:311,Medium,QL-007,Find the number of trailing zeros in 290! / (45! x 46!).,51,ES-002,,290! / (45! x 46!),,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:312,Hard,QL-033,Find the terminal-zero count of 240! / 238!.,1,ES-002,,240! / 238!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:313,Hard,QL-009,Determine the trailing-zero count of 227! / (115! x 76!).,10,ES-002,,227! / (115! x 76!),,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:314,Easy,QL-008,How many trailing zeros are present in 81!?,19,ES-002,,81!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:315,Easy,QL-011,Calculate the trailing zeros in 194! / 36!.,38,ES-002,,194! / 36!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:316,Medium,QL-010,Find the number of terminal zeros in 364! / 281!.,19,ES-002,,364! / 281!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:317,Easy,QL-032,"When simplified, how many zeros will appear at the end of 329! / (169! x 92!)?",19,ES-002,,329! / (169! x 92!),,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:318,Hard,QL-031,Evaluate the number of trailing zeros in the expression 59!.,13,ES-002,,59!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:319,Medium,QL-007,Find the number of trailing zeros in 122! / 72!.,12,ES-002,,122! / 72!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:320,Easy,QL-011,Calculate the trailing zeros in 459! / (319! x 50!).,23,ES-002,,459! / (319! x 50!),,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:321,Easy,QL-008,How many trailing zeros are present in 83!?,19,ES-002,,83!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:322,Easy,QL-032,"When simplified, how many zeros will appear at the end of 242! / 70!?",42,ES-002,,242! / 70!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:323,Hard,QL-010,Find the number of terminal zeros in 112! / 106!.,1,ES-002,,112! / 106!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:324,Hard,QL-007,Find the number of trailing zeros in 174! / 104!.,17,ES-002,,174! / 104!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:325,Easy,QL-031,Evaluate the number of trailing zeros in the expression 252! / 248!.,3,ES-002,,252! / 248!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:326,Medium,QL-009,Determine the trailing-zero count of 318! / 138!.,44,ES-002,,318! / 138!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:327,Easy,QL-033,Find the terminal-zero count of 192! / 190!.,0,ES-002,,192! / 190!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:328,Medium,QL-011,Calculate the trailing zeros in 219! / (77! x 58!).,21,ES-002,,219! / (77! x 58!),,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:329,Medium,QL-008,How many trailing zeros are present in 212! / 204!?,2,ES-002,,212! / 204!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:330,Medium,QL-010,Find the number of terminal zeros in 115!.,27,ES-002,,115!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:331,Easy,QL-032,"When simplified, how many zeros will appear at the end of 285! / (45! x 66!)?",45,ES-002,,285! / (45! x 66!),,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:332,Medium,QL-008,How many trailing zeros are present in 132! / 124!?,4,ES-002,,132! / 124!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:333,Medium,QL-011,Calculate the trailing zeros in 147! / (95! x 86!).,-7,ES-002,,147! / (95! x 86!),,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:334,Hard,QL-033,Find the terminal-zero count of 160! / 158!.,1,ES-002,,160! / 158!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:335,Easy,QL-009,Determine the trailing-zero count of 489! / (409! x 100!).,-5,ES-002,,489! / (409! x 100!),,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:336,Medium,QL-031,Evaluate the number of trailing zeros in the expression 113!.,26,ES-002,,113!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:337,Easy,QL-007,Find the number of trailing zeros in 439! / (279! x 78!).,21,ES-002,,439! / (279! x 78!),,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:338,Easy,QL-010,Find the number of terminal zeros in 236! / 211!.,6,ES-002,,236! / 211!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:339,Medium,QL-032,"When simplified, how many zeros will appear at the end of 290! / (109! x 60!)?",32,ES-002,,290! / (109! x 60!),,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:340,Easy,QL-009,Determine the trailing-zero count of 98! / 50!.,10,ES-002,,98! / 50!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:341,Hard,QL-033,Find the terminal-zero count of 204! / 141!.,15,ES-002,,204! / 141!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:342,Easy,QL-007,Find the number of trailing zeros in 148! / (41! x 82!).,7,ES-002,,148! / (41! x 82!),,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:343,Medium,QL-031,Evaluate the number of trailing zeros in the expression 234! / 141!.,22,ES-002,,234! / 141!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:344,Hard,QL-032,"When simplified, how many zeros will appear at the end of 342! / 126!?",52,ES-002,,342! / 126!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:345,Medium,QL-010,Find the number of terminal zeros in 200! / 91!.,28,ES-002,,200! / 91!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:346,Medium,QL-011,Calculate the trailing zeros in 387! / (299! x 78!).,5,ES-002,,387! / (299! x 78!),,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:347,Medium,QL-008,How many trailing zeros are present in 117!?,27,ES-002,,117!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:348,Easy,QL-009,Determine the trailing-zero count of 257! / (81! x 32!).,37,ES-002,,257! / (81! x 32!),,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:349,Medium,QL-033,Find the terminal-zero count of 101!.,24,ES-002,,101!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:350,Easy,QL-008,How many trailing zeros are present in 250! / 201!?,13,ES-002,,250! / 201!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:351,Easy,QL-011,Calculate the trailing zeros in 371! / (289! x 62!).,6,ES-002,,371! / (289! x 62!),,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:352,Hard,QL-010,Find the number of terminal zeros in 67!.,15,ES-002,,67!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:353,Medium,QL-032,"When simplified, how many zeros will appear at the end of 345! / (249! x 108!)?",0,ES-002,,345! / (249! x 108!),,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:354,Medium,QL-031,Evaluate the number of trailing zeros in the expression 119!.,27,ES-002,,119!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:355,Medium,QL-007,Find the number of trailing zeros in 146! / 88!.,15,ES-002,,146! / 88!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:356,Easy,QL-033,Find the terminal-zero count of 96! / 94!.,1,ES-002,,96! / 94!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:357,Hard,QL-009,Determine the trailing-zero count of 319! / (189! x 80!).,13,ES-002,,319! / (189! x 80!),,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:358,Easy,QL-008,How many trailing zeros are present in 92! / 84!?,2,ES-002,,92! / 84!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:359,Medium,QL-011,Calculate the trailing zeros in 170! / 124!.,13,ES-002,,170! / 124!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:360,Medium,QL-007,Find the number of trailing zeros in 126! / (89! x 70!).,-5,ES-002,,126! / (89! x 70!),,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:361,Hard,QL-031,Evaluate the number of trailing zeros in the expression 398! / 351!.,11,ES-002,,398! / 351!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:362,Medium,QL-009,Determine the trailing-zero count of 234! / 42!.,47,ES-002,,234! / 42!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:363,Easy,QL-033,Find the terminal-zero count of 119!.,27,ES-002,,119!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:364,Easy,QL-011,Calculate the trailing zeros in 230! / 108!.,31,ES-002,,230! / 108!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:365,Easy,QL-008,How many trailing zeros are present in 57!?,13,ES-002,,57!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:366,Easy,QL-032,"When simplified, how many zeros will appear at the end of 214! / 30!?",44,ES-002,,214! / 30!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:367,Hard,QL-010,Find the number of terminal zeros in 97!.,22,ES-002,,97!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:368,Medium,QL-007,Find the number of trailing zeros in 319! / (269! x 58!).,-1,ES-002,,319! / (269! x 58!),,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:369,Medium,QL-031,Evaluate the number of trailing zeros in the expression 148! / 144!.,1,ES-002,,148! / 144!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:370,Hard,QL-033,Find the terminal-zero count of 268! / 161!.,26,ES-002,,268! / 161!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:371,Hard,QL-009,Determine the trailing-zero count of 238! / 58!.,44,ES-002,,238! / 58!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:372,Easy,QL-031,Evaluate the number of trailing zeros in the expression 196! / 192!.,1,ES-002,,196! / 192!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:373,Easy,QL-007,Find the number of trailing zeros in 230! / 80!.,37,ES-002,,230! / 80!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:374,Easy,QL-010,Find the number of terminal zeros in 264! / 258!.,1,ES-002,,264! / 258!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:375,Medium,QL-032,"When simplified, how many zeros will appear at the end of 224! / (67! x 38!)?",30,ES-002,,224! / (67! x 38!),,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:376,Easy,QL-008,How many trailing zeros are present in 230! / 121!?,28,ES-002,,230! / 121!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:377,Hard,QL-011,Calculate the trailing zeros in 141! / (91! x 42!).,4,ES-002,,141! / (91! x 42!),,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:378,Easy,QL-033,Find the terminal-zero count of 224! / 201!.,4,ES-002,,224! / 201!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:379,Medium,QL-009,Determine the trailing-zero count of 213! / (47! x 68!).,26,ES-002,,213! / (47! x 68!),,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:380,Easy,QL-032,"When simplified, how many zeros will appear at the end of 238! / (125! x 36!)?",18,ES-002,,238! / (125! x 36!),,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:381,Hard,QL-010,Find the number of terminal zeros in 103!.,24,ES-002,,103!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:382,Easy,QL-011,Calculate the trailing zeros in 127! / (51! x 72!).,3,ES-002,,127! / (51! x 72!),,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:383,Easy,QL-008,How many trailing zeros are present in 410! / 381!?,7,ES-002,,410! / 381!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:384,Hard,QL-009,Determine the trailing-zero count of 445! / (269! x 56!).,31,ES-002,,445! / (269! x 56!),,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:385,Hard,QL-033,Find the terminal-zero count of 400! / 351!.,13,ES-002,,400! / 351!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:386,Medium,QL-007,Find the number of trailing zeros in 178! / 80!.,24,ES-002,,178! / 80!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:387,Easy,QL-031,Evaluate the number of trailing zeros in the expression 93!.,21,ES-002,,93!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:388,Medium,QL-032,"When simplified, how many zeros will appear at the end of 172! / (123! x 74!)?",-3,ES-002,,172! / (123! x 74!),,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:389,Easy,QL-010,Find the number of terminal zeros in 53!.,12,ES-002,,53!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:390,Hard,QL-031,Evaluate the number of trailing zeros in the expression 63!.,14,ES-002,,63!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:391,Medium,QL-007,Find the number of trailing zeros in 225! / (69! x 70!).,24,ES-002,,225! / (69! x 70!),,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:392,Hard,QL-033,Find the terminal-zero count of 272! / 270!.,0,ES-002,,272! / 270!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:393,Medium,QL-009,Determine the trailing-zero count of 499! / (399! x 64!).,10,ES-002,,499! / (399! x 64!),,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:394,Medium,QL-008,How many trailing zeros are present in 129!?,31,ES-002,,129!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:395,Medium,QL-011,Calculate the trailing zeros in 313! / (249! x 50!).,5,ES-002,,313! / (249! x 50!),,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:396,Medium,QL-010,Find the number of terminal zeros in 200! / 194!.,3,ES-002,,200! / 194!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:397,Hard,QL-032,"When simplified, how many zeros will appear at the end of 214! / 54!?",39,ES-002,,214! / 54!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:398,Easy,QL-031,Evaluate the number of trailing zeros in the expression 406! / 341!.,17,ES-002,,406! / 341!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:399,Hard,QL-007,Find the number of trailing zeros in 130! / (85! x 36!).,4,ES-002,,130! / (85! x 36!),,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:400,Medium,QL-031,Evaluate the number of trailing zeros in the expression 260! / 256!.,1,ES-002,,260! / 256!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:401,Easy,QL-007,Find the number of trailing zeros in 146! / 72!.,19,ES-002,,146! / 72!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:402,Hard,QL-033,Find the terminal-zero count of 120! / 118!.,1,ES-002,,120! / 118!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:403,Easy,QL-009,Determine the trailing-zero count of 447! / (349! x 108!).,0,ES-002,,447! / (349! x 108!),,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:404,Medium,QL-008,How many trailing zeros are present in 334! / 311!?,5,ES-002,,334! / 311!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:405,Medium,QL-011,Calculate the trailing zeros in 451! / (299! x 42!).,30,ES-002,,451! / (299! x 42!),,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:406,Medium,QL-010,Find the number of terminal zeros in 88! / 82!.,1,ES-002,,88! / 82!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:407,Easy,QL-032,"When simplified, how many zeros will appear at the end of 473! / (409! x 36!)?",7,ES-002,,473! / (409! x 36!),,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:408,Easy,QL-031,Evaluate the number of trailing zeros in the expression 302! / 211!.,23,ES-002,,302! / 211!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:409,Medium,QL-007,Find the number of trailing zeros in 230! / 64!.,42,ES-002,,230! / 64!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:410,Hard,QL-032,"When simplified, how many zeros will appear at the end of 241! / (47! x 28!)?",42,ES-002,,241! / (47! x 28!),,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:411,Medium,QL-010,Find the number of terminal zeros in 356! / 331!.,6,ES-002,,356! / 331!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:412,Easy,QL-011,Calculate the trailing zeros in 158! / (59! x 40!).,16,ES-002,,158! / (59! x 40!),,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:413,Hard,QL-008,How many trailing zeros are present in 414! / 341!?,18,ES-002,,414! / 341!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:414,Medium,QL-009,Determine the trailing-zero count of 274! / 114!.,40,ES-002,,274! / 114!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:415,Medium,QL-033,Find the terminal-zero count of 57!.,13,ES-002,,57!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:416,Easy,QL-007,Find the number of trailing zeros in 290! / (107! x 38!).,38,ES-002,,290! / (107! x 38!),,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:417,Easy,QL-031,Evaluate the number of trailing zeros in the expression 116! / 112!.,1,ES-002,,116! / 112!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:418,Medium,QL-032,"When simplified, how many zeros will appear at the end of 122! / 62!?",14,ES-002,,122! / 62!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:419,Easy,QL-010,Find the number of terminal zeros in 121!.,28,ES-002,,121!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:420,Easy,QL-010,Find the number of terminal zeros in 352! / 251!.,24,ES-002,,352! / 251!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:421,Easy,QL-032,"When simplified, how many zeros will appear at the end of 233! / (113! x 84!)?",11,ES-002,,233! / (113! x 84!),,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:422,Medium,QL-008,How many trailing zeros are present in 55!?,13,ES-002,,55!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:423,Medium,QL-011,Calculate the trailing zeros in 274! / (51! x 42!).,45,ES-002,,274! / (51! x 42!),,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:424,Easy,QL-033,Find the terminal-zero count of 232! / 230!.,0,ES-002,,232! / 230!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:425,Medium,QL-009,Determine the trailing-zero count of 321! / (249! x 32!).,12,ES-002,,321! / (249! x 32!),,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:426,Hard,QL-031,Evaluate the number of trailing zeros in the expression 156! / 152!.,1,ES-002,,156! / 152!,,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:427,Hard,QL-007,Find the number of trailing zeros in 273! / (63! x 84!).,33,ES-002,,273! / (63! x 84!),,,,,
NS-TRAIL-001,CP-002,NS-TRAIL-001:CP-002:ns-trail-001-human-review-repair:CP-002:428,Hard,QL-010,Find the number of terminal zeros in 392! / 331!.,15,ES-002,,392! / 331!,,,,,
