question,answer,difficulty,questionLanguageId,explanationId,canonicalProblemId
Select the number whose HCF with 12 is 1.,25,Medium,QL-013,ES-003,CP-003
Find the missing number so that it is co-prime with 45.,28,Medium,QL-015,ES-003,CP-003
Which of the following forms a co-prime pair with 17?,20,Hard,QL-014,ES-003,CP-003
Find the missing number so that it is co-prime with 45.,28,Easy,QL-015,ES-003,CP-003
Find the value that is relatively prime to 17.,20,Easy,QL-012,ES-003,CP-003
Which of the following forms a co-prime pair with 45?,28,Medium,QL-014,ES-003,CP-003
Find the missing number so that it is co-prime with 45.,28,Hard,QL-015,ES-003,CP-003
Which of the following forms a co-prime pair with 17?,20,Hard,QL-014,ES-003,CP-003
Which number is co-prime with 12?,25,Hard,QL-011,ES-003,CP-003
Which number is co-prime with 45?,28,Easy,QL-011,ES-003,CP-003
Select the number whose HCF with 45 is 1.,28,Medium,QL-013,ES-003,CP-003
Select the number whose HCF with 45 is 1.,28,Easy,QL-013,ES-003,CP-003
Find the missing number so that it is co-prime with 12.,25,Easy,QL-015,ES-003,CP-003
Which number is co-prime with 17?,20,Hard,QL-011,ES-003,CP-003
Find the value that is relatively prime to 12.,25,Hard,QL-012,ES-003,CP-003
Which of the following forms a co-prime pair with 12?,25,Medium,QL-014,ES-003,CP-003
Find the missing number so that it is co-prime with 17.,20,Hard,QL-015,ES-003,CP-003
Find the value that is relatively prime to 12.,25,Medium,QL-012,ES-003,CP-003
Find the missing number so that it is co-prime with 17.,20,Easy,QL-015,ES-003,CP-003
Which of the following forms a co-prime pair with 17?,20,Medium,QL-014,ES-003,CP-003
Which number is co-prime with 12?,25,Easy,QL-011,ES-003,CP-003
Find the value that is relatively prime to 17.,20,Medium,QL-012,ES-003,CP-003
Which of the following forms a co-prime pair with 12?,25,Medium,QL-014,ES-003,CP-003
Find the missing number so that it is co-prime with 45.,28,Easy,QL-015,ES-003,CP-003
Select the number whose HCF with 12 is 1.,25,Medium,QL-013,ES-003,CP-003
Find the value that is relatively prime to 45.,28,Easy,QL-012,ES-003,CP-003
Select the number whose HCF with 12 is 1.,25,Medium,QL-013,ES-003,CP-003
Which of the following forms a co-prime pair with 12?,25,Easy,QL-014,ES-003,CP-003
Select the number whose HCF with 17 is 1.,20,Medium,QL-013,ES-003,CP-003
Select the number whose HCF with 45 is 1.,28,Medium,QL-013,ES-003,CP-003
Which of the following forms a co-prime pair with 17?,20,Easy,QL-014,ES-003,CP-003
Which number is co-prime with 12?,25,Easy,QL-011,ES-003,CP-003
Select the number whose HCF with 17 is 1.,20,Easy,QL-013,ES-003,CP-003
Find the value that is relatively prime to 45.,28,Hard,QL-012,ES-003,CP-003
Select the number whose HCF with 12 is 1.,25,Medium,QL-013,ES-003,CP-003
Select the number whose HCF with 12 is 1.,25,Easy,QL-013,ES-003,CP-003
Which of the following forms a co-prime pair with 17?,20,Medium,QL-014,ES-003,CP-003
Select the number whose HCF with 12 is 1.,25,Hard,QL-013,ES-003,CP-003
Find the value that is relatively prime to 17.,20,Medium,QL-012,ES-003,CP-003
Which number is co-prime with 45?,28,Medium,QL-011,ES-003,CP-003
Find the missing number so that it is co-prime with 12.,25,Easy,QL-015,ES-003,CP-003
Find the missing number so that it is co-prime with 45.,28,Easy,QL-015,ES-003,CP-003
Select the number whose HCF with 12 is 1.,25,Medium,QL-013,ES-003,CP-003
Find the value that is relatively prime to 12.,25,Easy,QL-012,ES-003,CP-003
Find the value that is relatively prime to 12.,25,Medium,QL-012,ES-003,CP-003
Which number is co-prime with 12?,25,Hard,QL-011,ES-003,CP-003
Select the number whose HCF with 45 is 1.,28,Hard,QL-013,ES-003,CP-003
Find the value that is relatively prime to 12.,25,Easy,QL-012,ES-003,CP-003
Find the missing number so that it is co-prime with 17.,20,Medium,QL-015,ES-003,CP-003
Find the missing number so that it is co-prime with 45.,28,Easy,QL-015,ES-003,CP-003
Select the number whose HCF with 45 is 1.,28,Medium,QL-013,ES-003,CP-003
Find the missing number so that it is co-prime with 45.,28,Easy,QL-015,ES-003,CP-003
Which number is co-prime with 17?,20,Easy,QL-011,ES-003,CP-003
Find the value that is relatively prime to 17.,20,Hard,QL-012,ES-003,CP-003
Find the value that is relatively prime to 12.,25,Hard,QL-012,ES-003,CP-003
Find the value that is relatively prime to 45.,28,Medium,QL-012,ES-003,CP-003
Find the missing number so that it is co-prime with 45.,28,Medium,QL-015,ES-003,CP-003
Which number is co-prime with 12?,25,Easy,QL-011,ES-003,CP-003
Which number is co-prime with 45?,28,Medium,QL-011,ES-003,CP-003
Which number is co-prime with 45?,28,Easy,QL-011,ES-003,CP-003
Select the number whose HCF with 45 is 1.,28,Easy,QL-013,ES-003,CP-003
Find the missing number so that it is co-prime with 17.,20,Easy,QL-015,ES-003,CP-003
Find the value that is relatively prime to 12.,25,Hard,QL-012,ES-003,CP-003
Find the value that is relatively prime to 17.,20,Hard,QL-012,ES-003,CP-003
Find the value that is relatively prime to 45.,28,Hard,QL-012,ES-003,CP-003
Find the missing number so that it is co-prime with 12.,25,Medium,QL-015,ES-003,CP-003
Select the number whose HCF with 45 is 1.,28,Medium,QL-013,ES-003,CP-003
Select the number whose HCF with 12 is 1.,25,Easy,QL-013,ES-003,CP-003
Find the missing number so that it is co-prime with 45.,28,Medium,QL-015,ES-003,CP-003
Find the missing number so that it is co-prime with 17.,20,Easy,QL-015,ES-003,CP-003
Which of the following forms a co-prime pair with 45?,28,Hard,QL-014,ES-003,CP-003
Which number is co-prime with 45?,28,Easy,QL-011,ES-003,CP-003
Find the missing number so that it is co-prime with 12.,25,Medium,QL-015,ES-003,CP-003
Which of the following forms a co-prime pair with 12?,25,Hard,QL-014,ES-003,CP-003
Which number is co-prime with 12?,25,Easy,QL-011,ES-003,CP-003
Find the value that is relatively prime to 12.,25,Easy,QL-012,ES-003,CP-003
Which of the following forms a co-prime pair with 12?,25,Medium,QL-014,ES-003,CP-003
Which of the following forms a co-prime pair with 12?,25,Medium,QL-014,ES-003,CP-003
Which number is co-prime with 12?,25,Easy,QL-011,ES-003,CP-003
Select the number whose HCF with 45 is 1.,28,Medium,QL-013,ES-003,CP-003
Which of the following forms a co-prime pair with 45?,28,Medium,QL-014,ES-003,CP-003
Select the number whose HCF with 17 is 1.,20,Easy,QL-013,ES-003,CP-003
Which number is co-prime with 45?,28,Hard,QL-011,ES-003,CP-003
Select the number whose HCF with 45 is 1.,28,Easy,QL-013,ES-003,CP-003
Select the number whose HCF with 45 is 1.,28,Medium,QL-013,ES-003,CP-003
Find the missing number so that it is co-prime with 12.,25,Easy,QL-015,ES-003,CP-003
Find the missing number so that it is co-prime with 17.,20,Easy,QL-015,ES-003,CP-003
Which of the following forms a co-prime pair with 17?,20,Medium,QL-014,ES-003,CP-003
Find the missing number so that it is co-prime with 45.,28,Medium,QL-015,ES-003,CP-003
Which number is co-prime with 45?,28,Easy,QL-011,ES-003,CP-003
Which number is co-prime with 12?,25,Hard,QL-011,ES-003,CP-003
Find the value that is relatively prime to 12.,25,Hard,QL-012,ES-003,CP-003
Which number is co-prime with 45?,28,Easy,QL-011,ES-003,CP-003
Select the number whose HCF with 17 is 1.,20,Hard,QL-013,ES-003,CP-003
Find the value that is relatively prime to 17.,20,Easy,QL-012,ES-003,CP-003
Select the number whose HCF with 45 is 1.,28,Easy,QL-013,ES-003,CP-003
Find the missing number so that it is co-prime with 17.,20,Medium,QL-015,ES-003,CP-003
Find the value that is relatively prime to 45.,28,Easy,QL-012,ES-003,CP-003
Find the missing number so that it is co-prime with 45.,28,Medium,QL-015,ES-003,CP-003
Select the number whose HCF with 17 is 1.,20,Easy,QL-013,ES-003,CP-003
Which number is co-prime with 45?,28,Hard,QL-011,ES-003,CP-003
Which number is co-prime with 12?,25,Medium,QL-011,ES-003,CP-003
Select the number whose HCF with 17 is 1.,20,Easy,QL-013,ES-003,CP-003
Find the value that is relatively prime to 12.,25,Easy,QL-012,ES-003,CP-003
Find the value that is relatively prime to 45.,28,Easy,QL-012,ES-003,CP-003
Find the missing number so that it is co-prime with 12.,25,Medium,QL-015,ES-003,CP-003
Find the value that is relatively prime to 17.,20,Easy,QL-012,ES-003,CP-003
Which of the following forms a co-prime pair with 17?,20,Easy,QL-014,ES-003,CP-003
Find the missing number so that it is co-prime with 45.,28,Easy,QL-015,ES-003,CP-003
Which of the following forms a co-prime pair with 12?,25,Medium,QL-014,ES-003,CP-003
Select the number whose HCF with 12 is 1.,25,Hard,QL-013,ES-003,CP-003
Find the missing number so that it is co-prime with 45.,28,Easy,QL-015,ES-003,CP-003
Find the missing number so that it is co-prime with 17.,20,Easy,QL-015,ES-003,CP-003
Find the missing number so that it is co-prime with 17.,20,Medium,QL-015,ES-003,CP-003
Select the number whose HCF with 17 is 1.,20,Medium,QL-013,ES-003,CP-003
Find the value that is relatively prime to 17.,20,Medium,QL-012,ES-003,CP-003
Which of the following forms a co-prime pair with 45?,28,Easy,QL-014,ES-003,CP-003
Find the missing number so that it is co-prime with 17.,20,Medium,QL-015,ES-003,CP-003
Which of the following forms a co-prime pair with 12?,25,Medium,QL-014,ES-003,CP-003
Which number is co-prime with 45?,28,Medium,QL-011,ES-003,CP-003
Select the number whose HCF with 45 is 1.,28,Easy,QL-013,ES-003,CP-003
Which of the following forms a co-prime pair with 45?,28,Medium,QL-014,ES-003,CP-003
Find the value that is relatively prime to 17.,20,Easy,QL-012,ES-003,CP-003
Select the number whose HCF with 45 is 1.,28,Easy,QL-013,ES-003,CP-003
Which of the following forms a co-prime pair with 45?,28,Medium,QL-014,ES-003,CP-003
Select the number whose HCF with 45 is 1.,28,Easy,QL-013,ES-003,CP-003
Find the value that is relatively prime to 45.,28,Easy,QL-012,ES-003,CP-003
Find the missing number so that it is co-prime with 45.,28,Hard,QL-015,ES-003,CP-003
Find the value that is relatively prime to 45.,28,Easy,QL-012,ES-003,CP-003
Find the value that is relatively prime to 12.,25,Easy,QL-012,ES-003,CP-003
Find the value that is relatively prime to 17.,20,Medium,QL-012,ES-003,CP-003
Which number is co-prime with 45?,28,Hard,QL-011,ES-003,CP-003
Find the value that is relatively prime to 12.,25,Medium,QL-012,ES-003,CP-003
Select the number whose HCF with 17 is 1.,20,Medium,QL-013,ES-003,CP-003
Select the number whose HCF with 45 is 1.,28,Easy,QL-013,ES-003,CP-003
Find the value that is relatively prime to 17.,20,Easy,QL-012,ES-003,CP-003
Which of the following forms a co-prime pair with 17?,20,Medium,QL-014,ES-003,CP-003
Which of the following forms a co-prime pair with 45?,28,Easy,QL-014,ES-003,CP-003
Find the missing number so that it is co-prime with 45.,28,Medium,QL-015,ES-003,CP-003
Which number is co-prime with 45?,28,Medium,QL-011,ES-003,CP-003
Find the missing number so that it is co-prime with 45.,28,Easy,QL-015,ES-003,CP-003
Which number is co-prime with 12?,25,Easy,QL-011,ES-003,CP-003
Which of the following forms a co-prime pair with 17?,20,Easy,QL-014,ES-003,CP-003
Which of the following forms a co-prime pair with 12?,25,Medium,QL-014,ES-003,CP-003
Find the value that is relatively prime to 12.,25,Easy,QL-012,ES-003,CP-003
Which of the following forms a co-prime pair with 17?,20,Medium,QL-014,ES-003,CP-003
Find the missing number so that it is co-prime with 12.,25,Hard,QL-015,ES-003,CP-003
Find the value that is relatively prime to 12.,25,Medium,QL-012,ES-003,CP-003
Find the value that is relatively prime to 12.,25,Hard,QL-012,ES-003,CP-003
Find the value that is relatively prime to 17.,20,Medium,QL-012,ES-003,CP-003
Which of the following forms a co-prime pair with 45?,28,Medium,QL-014,ES-003,CP-003
Which number is co-prime with 17?,20,Hard,QL-011,ES-003,CP-003
Which number is co-prime with 12?,25,Hard,QL-011,ES-003,CP-003
Which number is co-prime with 45?,28,Hard,QL-011,ES-003,CP-003
Which of the following forms a co-prime pair with 12?,25,Easy,QL-014,ES-003,CP-003
Select the number whose HCF with 17 is 1.,20,Easy,QL-013,ES-003,CP-003
Which number is co-prime with 12?,25,Easy,QL-011,ES-003,CP-003
Which number is co-prime with 45?,28,Medium,QL-011,ES-003,CP-003
Find the missing number so that it is co-prime with 17.,20,Easy,QL-015,ES-003,CP-003
Which of the following forms a co-prime pair with 17?,20,Medium,QL-014,ES-003,CP-003
Select the number whose HCF with 45 is 1.,28,Easy,QL-013,ES-003,CP-003
Select the number whose HCF with 12 is 1.,25,Medium,QL-013,ES-003,CP-003
Which number is co-prime with 45?,28,Medium,QL-011,ES-003,CP-003
Find the missing number so that it is co-prime with 45.,28,Easy,QL-015,ES-003,CP-003
Which of the following forms a co-prime pair with 17?,20,Hard,QL-014,ES-003,CP-003
Which of the following forms a co-prime pair with 45?,28,Easy,QL-014,ES-003,CP-003
Which number is co-prime with 12?,25,Easy,QL-011,ES-003,CP-003
Find the missing number so that it is co-prime with 45.,28,Medium,QL-015,ES-003,CP-003
Select the number whose HCF with 12 is 1.,25,Hard,QL-013,ES-003,CP-003
Select the number whose HCF with 12 is 1.,25,Easy,QL-013,ES-003,CP-003
Which number is co-prime with 12?,25,Hard,QL-011,ES-003,CP-003
Select the number whose HCF with 17 is 1.,20,Easy,QL-013,ES-003,CP-003
Which of the following forms a co-prime pair with 12?,25,Medium,QL-014,ES-003,CP-003
Find the missing number so that it is co-prime with 12.,25,Easy,QL-015,ES-003,CP-003
Which of the following forms a co-prime pair with 45?,28,Hard,QL-014,ES-003,CP-003
Find the missing number so that it is co-prime with 12.,25,Hard,QL-015,ES-003,CP-003
Select the number whose HCF with 17 is 1.,20,Hard,QL-013,ES-003,CP-003
Which of the following forms a co-prime pair with 45?,28,Medium,QL-014,ES-003,CP-003
Which of the following forms a co-prime pair with 17?,20,Medium,QL-014,ES-003,CP-003
Find the value that is relatively prime to 45.,28,Easy,QL-012,ES-003,CP-003
Find the value that is relatively prime to 17.,20,Medium,QL-012,ES-003,CP-003
Select the number whose HCF with 17 is 1.,20,Medium,QL-013,ES-003,CP-003
Find the missing number so that it is co-prime with 17.,20,Hard,QL-015,ES-003,CP-003
Which number is co-prime with 12?,25,Easy,QL-011,ES-003,CP-003
Select the number whose HCF with 17 is 1.,20,Medium,QL-013,ES-003,CP-003
Which of the following forms a co-prime pair with 45?,28,Medium,QL-014,ES-003,CP-003
Which number is co-prime with 17?,20,Medium,QL-011,ES-003,CP-003
Which of the following forms a co-prime pair with 45?,28,Medium,QL-014,ES-003,CP-003
Which of the following forms a co-prime pair with 12?,25,Medium,QL-014,ES-003,CP-003
Which of the following forms a co-prime pair with 45?,28,Hard,QL-014,ES-003,CP-003
Which of the following forms a co-prime pair with 45?,28,Hard,QL-014,ES-003,CP-003
Find the missing number so that it is co-prime with 45.,28,Hard,QL-015,ES-003,CP-003
Which of the following forms a co-prime pair with 12?,25,Medium,QL-014,ES-003,CP-003
Select the number whose HCF with 17 is 1.,20,Medium,QL-013,ES-003,CP-003
Which number is co-prime with 12?,25,Easy,QL-011,ES-003,CP-003
Find the value that is relatively prime to 45.,28,Hard,QL-012,ES-003,CP-003
Select the number whose HCF with 17 is 1.,20,Hard,QL-013,ES-003,CP-003
Select the number whose HCF with 17 is 1.,20,Easy,QL-013,ES-003,CP-003
Which number is co-prime with 12?,25,Easy,QL-011,ES-003,CP-003
Find the value that is relatively prime to 17.,20,Easy,QL-012,ES-003,CP-003
Find the value that is relatively prime to 12.,25,Hard,QL-012,ES-003,CP-003
Find the missing number so that it is co-prime with 12.,25,Easy,QL-015,ES-003,CP-003
Which of the following forms a co-prime pair with 17?,20,Easy,QL-014,ES-003,CP-003
Select the number whose HCF with 12 is 1.,25,Medium,QL-013,ES-003,CP-003
Which number is co-prime with 45?,28,Easy,QL-011,ES-003,CP-003
Which number is co-prime with 45?,28,Hard,QL-011,ES-003,CP-003
Select the number whose HCF with 12 is 1.,25,Easy,QL-013,ES-003,CP-003
Which of the following forms a co-prime pair with 45?,28,Medium,QL-014,ES-003,CP-003
Select the number whose HCF with 12 is 1.,25,Medium,QL-013,ES-003,CP-003
Which of the following forms a co-prime pair with 12?,25,Easy,QL-014,ES-003,CP-003
Find the value that is relatively prime to 12.,25,Medium,QL-012,ES-003,CP-003
Which number is co-prime with 17?,20,Medium,QL-011,ES-003,CP-003
Find the missing number so that it is co-prime with 17.,20,Easy,QL-015,ES-003,CP-003
Which number is co-prime with 17?,20,Hard,QL-011,ES-003,CP-003
Find the value that is relatively prime to 12.,25,Medium,QL-012,ES-003,CP-003
Which of the following forms a co-prime pair with 12?,25,Easy,QL-014,ES-003,CP-003
Which number is co-prime with 45?,28,Easy,QL-011,ES-003,CP-003
Find the missing number so that it is co-prime with 12.,25,Medium,QL-015,ES-003,CP-003
Select the number whose HCF with 45 is 1.,28,Easy,QL-013,ES-003,CP-003
Find the missing number so that it is co-prime with 45.,28,Medium,QL-015,ES-003,CP-003
Which of the following forms a co-prime pair with 12?,25,Easy,QL-014,ES-003,CP-003
Find the missing number so that it is co-prime with 17.,20,Medium,QL-015,ES-003,CP-003
Which number is co-prime with 12?,25,Easy,QL-011,ES-003,CP-003
Which of the following forms a co-prime pair with 17?,20,Medium,QL-014,ES-003,CP-003
Select the number whose HCF with 17 is 1.,20,Easy,QL-013,ES-003,CP-003
Which of the following forms a co-prime pair with 45?,28,Medium,QL-014,ES-003,CP-003
Find the missing number so that it is co-prime with 12.,25,Easy,QL-015,ES-003,CP-003
Find the missing number so that it is co-prime with 17.,20,Medium,QL-015,ES-003,CP-003
Select the number whose HCF with 12 is 1.,25,Medium,QL-013,ES-003,CP-003
Which of the following forms a co-prime pair with 12?,25,Hard,QL-014,ES-003,CP-003
Which of the following forms a co-prime pair with 12?,25,Easy,QL-014,ES-003,CP-003
Which number is co-prime with 45?,28,Easy,QL-011,ES-003,CP-003
Which of the following forms a co-prime pair with 12?,25,Easy,QL-014,ES-003,CP-003
Select the number whose HCF with 12 is 1.,25,Easy,QL-013,ES-003,CP-003
Select the number whose HCF with 45 is 1.,28,Medium,QL-013,ES-003,CP-003
Which number is co-prime with 17?,20,Hard,QL-011,ES-003,CP-003
Select the number whose HCF with 45 is 1.,28,Medium,QL-013,ES-003,CP-003
Find the value that is relatively prime to 12.,25,Easy,QL-012,ES-003,CP-003
Find the missing number so that it is co-prime with 45.,28,Easy,QL-015,ES-003,CP-003
Find the value that is relatively prime to 12.,25,Hard,QL-012,ES-003,CP-003
Find the missing number so that it is co-prime with 45.,28,Easy,QL-015,ES-003,CP-003
Find the value that is relatively prime to 17.,20,Medium,QL-012,ES-003,CP-003
Which number is co-prime with 12?,25,Medium,QL-011,ES-003,CP-003
Select the number whose HCF with 17 is 1.,20,Easy,QL-013,ES-003,CP-003
Which number is co-prime with 45?,28,Medium,QL-011,ES-003,CP-003
Which number is co-prime with 17?,20,Easy,QL-011,ES-003,CP-003
Which of the following forms a co-prime pair with 12?,25,Easy,QL-014,ES-003,CP-003
Find the missing number so that it is co-prime with 45.,28,Medium,QL-015,ES-003,CP-003
Which number is co-prime with 12?,25,Easy,QL-011,ES-003,CP-003
Which number is co-prime with 17?,20,Medium,QL-011,ES-003,CP-003
Which number is co-prime with 45?,28,Medium,QL-011,ES-003,CP-003
