"questionId","qlId","difficulty","context","detailMode","methodFamily","engineVersion","explanationText","explanationLinesJson","approval","reviewerNotes","status"
"CSV-001-0074","PCT-QL-317","Hard","annual income","standard","UNIT_VALUE","eev2-v1","The required percentage is the same 0.5% already given for the annual income. | 0.5% of the annual income is ₹1,250. | There is no need to find 1% because the requested percentage is already known. | The question asks for that same 0.5% of the annual income. | No multiplication or scaling is needed. | So 0.5% of the annual income remains ₹1,250.","[""The required percentage is the same 0.5% already given for the annual income."",""0.5% of the annual income is ₹1,250."",""There is no need to find 1% because the requested percentage is already known."",""The question asks for that same 0.5% of the annual income."",""No multiplication or scaling is needed."",""So 0.5% of the annual income remains ₹1,250.""]","","","PENDING_REVIEW"
"CSV-001-0075","PCT-QL-417","Hard","annual profit","standard","UNIT_VALUE","eev2-v1","The required percentage is the same 0.5% already given for the annual profit. | 0.5% of the annual profit is ₹750. | There is no need to find 1% because the requested percentage is already known. | The question asks for that same 0.5% of the annual profit. | No multiplication or scaling is needed. | So 0.5% of the annual profit remains ₹750.","[""The required percentage is the same 0.5% already given for the annual profit."",""0.5% of the annual profit is ₹750."",""There is no need to find 1% because the requested percentage is already known."",""The question asks for that same 0.5% of the annual profit."",""No multiplication or scaling is needed."",""So 0.5% of the annual profit remains ₹750.""]","","","PENDING_REVIEW"
"CSV-001-0076","PCT-QL-017","Easy","expenses","standard","UNIT_VALUE","eev2-v1","We are comparing two percentages of the expenses. | In this question, 40% of the expenses stands for ₹20,000. | Because 40% of the expenses has 40 equal 1% parts, divide ₹20,000 by 40. | $$1\% = \text{₹}20,000 \div 40 = \text{₹}500$$ | The percentage we still need is 60%. | Because 1% is known, multiply its value by 60 to get 60% of the expenses. | $$60\% = \text{₹}500 \times 60 = \text{₹}30,000$$ | So the amount corresponding to 60% of the expenses is ₹30,000.","[""We are comparing two percentages of the expenses."",""In this question, 40% of the expenses stands for ₹20,000."",""Because 40% of the expenses has 40 equal 1% parts, divide ₹20,000 by 40. | $$1\\% = \\text{₹}20,000 \\div 40 = \\text{₹}500$$"",""The percentage we still need is 60%."",""Because 1% is known, multiply its value by 60 to get 60% of the expenses. | $$60\\% = \\text{₹}500 \\times 60 = \\text{₹}30,000$$"",""So the amount corresponding to 60% of the expenses is ₹30,000.""]","","","PENDING_REVIEW"
"CSV-001-0077","PCT-QL-117","Easy","bonus","standard","UNIT_VALUE","eev2-v1","We know one percentage of the bonus and need another. | Start with the given relation: 40% of the bonus is ₹40,000. | Because 40% of the bonus has 40 equal 1% parts, divide ₹40,000 by 40. | $$1\% = \text{₹}40,000 \div 40 = \text{₹}1,000$$ | The required share is 60% of the bonus. | Because 1% is known, multiply its value by 60 to get 60% of the bonus. | $$60\% = \text{₹}1,000 \times 60 = \text{₹}60,000$$ | The amount represented by 60% of the bonus is ₹60,000.","[""We know one percentage of the bonus and need another."",""Start with the given relation: 40% of the bonus is ₹40,000."",""Because 40% of the bonus has 40 equal 1% parts, divide ₹40,000 by 40. | $$1\\% = \\text{₹}40,000 \\div 40 = \\text{₹}1,000$$"",""The required share is 60% of the bonus."",""Because 1% is known, multiply its value by 60 to get 60% of the bonus. | $$60\\% = \\text{₹}1,000 \\times 60 = \\text{₹}60,000$$"",""The amount represented by 60% of the bonus is ₹60,000.""]","","","PENDING_REVIEW"
"CSV-001-0078","PCT-QL-217","Easy","commission","detailed","UNIT_VALUE","eev2-v1","We are comparing two percentages of the commission. | The question gives 50% of the commission as ₹75,000. | Because 50% has 50 equal parts, dividing ₹75,000 by 50 gives 1% of the commission. | $$1\% = \text{₹}75,000 \div 50 = \text{₹}1,500$$ | The percentage we still need is 75%. | Since 1% is one part, multiply its value by 75 to get 75% of the commission. | $$75\% = \text{₹}1,500 \times 75 = \text{₹}1,12,500$$ | Going back to 50% reproduces the given ₹75,000. | $$\text{₹}1,500 \times 50 = \text{₹}75,000$$ | Therefore, 75% of the commission is ₹1,12,500.","[""We are comparing two percentages of the commission."",""The question gives 50% of the commission as ₹75,000."",""Because 50% has 50 equal parts, dividing ₹75,000 by 50 gives 1% of the commission. | $$1\\% = \\text{₹}75,000 \\div 50 = \\text{₹}1,500$$"",""The percentage we still need is 75%."",""Since 1% is one part, multiply its value by 75 to get 75% of the commission. | $$75\\% = \\text{₹}1,500 \\times 75 = \\text{₹}1,12,500$$"",""Going back to 50% reproduces the given ₹75,000. | $$\\text{₹}1,500 \\times 50 = \\text{₹}75,000$$"",""Therefore, 75% of the commission is ₹1,12,500.""]","","","PENDING_REVIEW"
"CSV-001-0079","PCT-QL-317","Easy","savings","detailed","UNIT_VALUE","eev2-v1","We will first connect the known percentage of the savings with the required percentage. | The question gives 75% of the savings as ₹37,500. | Because 75% has 75 equal parts, dividing ₹37,500 by 75 gives 1% of the savings. | $$1\% = \text{₹}37,500 \div 75 = \text{₹}500$$ | Next, use the 1% value to find 50% of the savings. | Since 1% is one part, multiply its value by 50 to get 50% of the savings. | $$50\% = \text{₹}500 \times 50 = \text{₹}25,000$$ | Going back to 75% reproduces the given ₹37,500. | $$\text{₹}500 \times 75 = \text{₹}37,500$$ | So the amount corresponding to 50% of the savings is ₹25,000.","[""We will first connect the known percentage of the savings with the required percentage."",""The question gives 75% of the savings as ₹37,500."",""Because 75% has 75 equal parts, dividing ₹37,500 by 75 gives 1% of the savings. | $$1\\% = \\text{₹}37,500 \\div 75 = \\text{₹}500$$"",""Next, use the 1% value to find 50% of the savings."",""Since 1% is one part, multiply its value by 50 to get 50% of the savings. | $$50\\% = \\text{₹}500 \\times 50 = \\text{₹}25,000$$"",""Going back to 75% reproduces the given ₹37,500. | $$\\text{₹}500 \\times 75 = \\text{₹}37,500$$"",""So the amount corresponding to 50% of the savings is ₹25,000.""]","","","PENDING_REVIEW"
"CSV-001-0080","PCT-QL-417","Easy","revenue","detailed","UNIT_VALUE","eev2-v1","We will first connect the known percentage of the revenue with the required percentage. | In this question, 75% of the revenue stands for ₹75,000. | Because 75% has 75 equal parts, dividing ₹75,000 by 75 gives 1% of the revenue. | $$1\% = \text{₹}75,000 \div 75 = \text{₹}1,000$$ | The percentage we still need is 50%. | Since 1% is one part, multiply its value by 50 to get 50% of the revenue. | $$50\% = \text{₹}1,000 \times 50 = \text{₹}50,000$$ | The given relation is recovered when the 1% value is multiplied by 75. | $$\text{₹}1,000 \times 75 = \text{₹}75,000$$ | So the amount corresponding to 50% of the revenue is ₹50,000.","[""We will first connect the known percentage of the revenue with the required percentage."",""In this question, 75% of the revenue stands for ₹75,000."",""Because 75% has 75 equal parts, dividing ₹75,000 by 75 gives 1% of the revenue. | $$1\\% = \\text{₹}75,000 \\div 75 = \\text{₹}1,000$$"",""The percentage we still need is 50%."",""Since 1% is one part, multiply its value by 50 to get 50% of the revenue. | $$50\\% = \\text{₹}1,000 \\times 50 = \\text{₹}50,000$$"",""The given relation is recovered when the 1% value is multiplied by 75. | $$\\text{₹}1,000 \\times 75 = \\text{₹}75,000$$"",""So the amount corresponding to 50% of the revenue is ₹50,000.""]","","","PENDING_REVIEW"
"CSV-001-0081","PCT-QL-017","Medium","students","detailed","UNIT_VALUE","eev2-v1","We are working with two percentages of the students. | Start with the given relation: 80% of the students is 800 students. | Because 80% has 80 equal parts, dividing 800 students by 80 gives 1% of the students. | $$1\% = 800\text{ students} \div 80 = 10\text{ students}$$ | The required share is 30% of the students. | Since 1% is one part, multiply its value by 30 to get 30% of the students. | $$30\% = 10\text{ students} \times 30 = 300\text{ students}$$ | A quick check gives the original 80% value, 800 students. | $$10\text{ students} \times 80 = 800\text{ students}$$ | So the share of the students represented by 30% is 300 students.","[""We are working with two percentages of the students."",""Start with the given relation: 80% of the students is 800 students."",""Because 80% has 80 equal parts, dividing 800 students by 80 gives 1% of the students. | $$1\\% = 800\\text{ students} \\div 80 = 10\\text{ students}$$"",""The required share is 30% of the students."",""Since 1% is one part, multiply its value by 30 to get 30% of the students. | $$30\\% = 10\\text{ students} \\times 30 = 300\\text{ students}$$"",""A quick check gives the original 80% value, 800 students. | $$10\\text{ students} \\times 80 = 800\\text{ students}$$"",""So the share of the students represented by 30% is 300 students.""]","","","PENDING_REVIEW"
"CSV-001-0082","PCT-QL-117","Medium","workers","detailed","UNIT_VALUE","eev2-v1","We are working with two percentages of the workers. | 600 workers is the value of 30% of the workers. | Because 30% has 30 equal parts, dividing 600 workers by 30 gives 1% of the workers. | $$1\% = 600\text{ workers} \div 30 = 20\text{ workers}$$ | We can now move from 1% to 80% of the workers. | Since 1% is one part, multiply its value by 80 to get 80% of the workers. | $$80\% = 20\text{ workers} \times 80 = 1,600\text{ workers}$$ | Check: multiplying the 1% value by 30 returns 600 workers. | $$20\text{ workers} \times 30 = 600\text{ workers}$$ | So the share of the workers represented by 80% is 1,600 workers.","[""We are working with two percentages of the workers."",""600 workers is the value of 30% of the workers."",""Because 30% has 30 equal parts, dividing 600 workers by 30 gives 1% of the workers. | $$1\\% = 600\\text{ workers} \\div 30 = 20\\text{ workers}$$"",""We can now move from 1% to 80% of the workers."",""Since 1% is one part, multiply its value by 80 to get 80% of the workers. | $$80\\% = 20\\text{ workers} \\times 80 = 1,600\\text{ workers}$$"",""Check: multiplying the 1% value by 30 returns 600 workers. | $$20\\text{ workers} \\times 30 = 600\\text{ workers}$$"",""So the share of the workers represented by 80% is 1,600 workers.""]","","","PENDING_REVIEW"
"CSV-001-0083","PCT-QL-217","Medium","employees","detailed","UNIT_VALUE","eev2-v1","We need to move from one percentage of the employees to another. | 30% of the employees equals 1,500 employees. | Because 30% has 30 equal parts, dividing 1,500 employees by 30 gives 1% of the employees. | $$1\% = 1,500\text{ employees} \div 30 = 50\text{ employees}$$ | Our target is 80% of the employees. | Since 1% is one part, multiply its value by 80 to get 80% of the employees. | $$80\% = 50\text{ employees} \times 80 = 4,000\text{ employees}$$ | To verify it, use the 1% value 30 times and get 1,500 employees. | $$50\text{ employees} \times 30 = 1,500\text{ employees}$$ | So 80% of the employees is 4,000 employees.","[""We need to move from one percentage of the employees to another."",""30% of the employees equals 1,500 employees."",""Because 30% has 30 equal parts, dividing 1,500 employees by 30 gives 1% of the employees. | $$1\\% = 1,500\\text{ employees} \\div 30 = 50\\text{ employees}$$"",""Our target is 80% of the employees."",""Since 1% is one part, multiply its value by 80 to get 80% of the employees. | $$80\\% = 50\\text{ employees} \\times 80 = 4,000\\text{ employees}$$"",""To verify it, use the 1% value 30 times and get 1,500 employees. | $$50\\text{ employees} \\times 30 = 1,500\\text{ employees}$$"",""So 80% of the employees is 4,000 employees.""]","","","PENDING_REVIEW"
"CSV-001-0084","PCT-QL-317","Medium","books","detailed","UNIT_VALUE","eev2-v1","We can see that both percentage values belong to the books. | Here, 3,000 books represents 30% of the books. | Because 30% has 30 equal parts, dividing 3,000 books by 30 gives 1% of the books. | $$1\% = 3,000\text{ books} \div 30 = 100\text{ books}$$ | The question asks for 80% of the books. | Since 1% is one part, multiply its value by 80 to get 80% of the books. | $$80\% = 100\text{ books} \times 80 = 8,000\text{ books}$$ | The check agrees with the question: 30% gives 3,000 books. | $$100\text{ books} \times 30 = 3,000\text{ books}$$ | So the share of the books represented by 80% is 8,000 books.","[""We can see that both percentage values belong to the books."",""Here, 3,000 books represents 30% of the books."",""Because 30% has 30 equal parts, dividing 3,000 books by 30 gives 1% of the books. | $$1\\% = 3,000\\text{ books} \\div 30 = 100\\text{ books}$$"",""The question asks for 80% of the books."",""Since 1% is one part, multiply its value by 80 to get 80% of the books. | $$80\\% = 100\\text{ books} \\times 80 = 8,000\\text{ books}$$"",""The check agrees with the question: 30% gives 3,000 books. | $$100\\text{ books} \\times 30 = 3,000\\text{ books}$$"",""So the share of the books represented by 80% is 8,000 books.""]","","","PENDING_REVIEW"
